gene	name	baseMean	log2_FC	lfcSE	stat	pvalue	padj	minus_log10_pvalue
YDR155C	CPR1	28984.32397	0.098280009	0.100858846	-0.974431225	0.329842472	0.681145699	0.166759981
YDR158W	HOM2	31969.712	0.516916666	0.132499182	-3.901281945	9.57E-05	0.008776552	2.056676066
YDR169C	STB3	6812.389193	-0.241758775	0.158000269	1.530116223	0.125987963	0.480548567	0.318262713
YDR171W	HSP42	17122.46788	0.350634972	0.267070691	-1.312891992	0.189219346	0.55456227	0.256049681
YDR172W	SUP35	6123.776	-0.008265512	0.142665524	0.057936297	0.953799371	0.979703402	0.008905384
YDR174W	HMO1	6803.959774	0.094847366	0.103706954	-0.914570934	0.360416924	0.701010519	0.154275465
YDR177W	UBC1	4550.401917	0.04663605	0.117024058	-0.398516776	0.690249295	0.887648549	0.051758952
YDR178W	SDH4	11569.88332	-0.132304289	0.112505211	1.175983647	0.239601411	0.601061959	0.221080758
YDR186C	SND1	22152.26454	0.249096965	0.204555359	-1.217748422	0.22331959	0.580154095	0.236456638
YDR188W	CCT6	8862.982336	0.222986415	0.133950067	-1.664698053	0.095973012	0.42460787	0.372011961
YDR206W	EBS1	4760.474247	0.008096473	0.086745737	-0.093335691	0.925636879	0.967379988	0.014402901
YDR208W	MSS4	5549.921286	-0.238528212	0.110319941	2.162149558	0.03060665	0.229157483	0.639865956
YDR214W	AHA1	6034.70048	0.321218442	0.188918592	-1.700300847	0.089074351	0.407346403	0.390036114
YDR224C	HTB1	15353.97874	0.245387959	0.150760633	-1.627666016	0.103595723	0.44881233	0.347935221
YDR225W	HTA1	11367.33657	0.117879112	0.141750116	-0.831597996	0.405635894	0.738001868	0.131942539
YDR226W	ADK1	5863.976632	0.153186643	0.127243166	-1.203888965	0.228632498	0.588506993	0.230248372
YDR232W	HEM1	9383.805415	0.233262663	0.178087122	-1.309823309	0.190255616	0.55456227	0.256049681
YDR233C	RTN1	16369.1618	0.228590247	0.255962977	-0.893059808	0.371825145	0.712420882	0.14726336
YDR234W	LYS4	7798.228369	0.352029439	0.126837078	-2.775445819	0.005512608	0.092510439	1.033809257
YDR242W	AMD2	16312.54134	0.314569984	0.223609927	-1.406780046	0.159492621	0.520903371	0.283242832
YDR244W	PEX5	6399.998214	-0.441785706	0.201589943	2.191506682	0.028415147	0.224662691	0.648469044
YDR247W	VHS1	11220.99893	-0.201517745	0.202431086	0.995488141	0.319498909	0.676007524	0.17004847
YDR251W	PAM1	5839.813018	-0.008382793	0.131931017	0.063539216	0.949337132	0.979703402	0.008905384
YDR258C	HSP78	19749.50742	0.43574832	0.23772117	-1.833022783	0.066799183	0.344923755	0.462276894
YDR262W	YDR262W	14949.08246	0.110520738	0.126534884	-0.873440859	0.382422829	0.724669253	0.139860165
YDR264C	AKR1	5733.271235	-0.01181637	0.115693815	0.102134844	0.918649644	0.965607257	0.015199479
YDR272W	GLO2	6820.295994	0.005107922	0.171290581	-0.029820214	0.976210437	0.989768916	0.00446619
YDR276C	PMP3	23185.17071	0.052209303	0.10693841	-0.488218431	0.625395131	0.862259897	0.064361812
YDR277C	MTH1	12590.14779	-0.696893432	0.245662871	2.836787793	0.004556989	0.086405243	1.063459903
YDR293C	SSD1	28578.45495	0.1527591	0.150221443	-1.016892775	0.309204441	0.661638695	0.179379103
YDR294C	DPL1	6495.994144	0.128521567	0.088965665	-1.44461987	0.148564689	0.510363401	0.292120478
YDR297W	SUR2	26719.82967	0.145637645	0.214294597	-0.67961417	0.496748795	0.804059946	0.094711572
YDR298C	ATP5	4992.139167	-0.116685403	0.099724801	1.17007407	0.241971162	0.604927906	0.218296381
YDR304C	CPR5	4851.932456	-0.02034744	0.1240266	0.164057063	0.869686223	0.949737048	0.02239662
YDR306C	PFU1	4451.943271	-0.190862214	0.150161303	1.271047935	0.203711596	0.556561942	0.254486494
YDR328C	SKP1	6587.119292	0.020272624	0.098464196	-0.205888278	0.836878182	0.940392771	0.026690718
YDR329C	PEX3	4811.262554	-0.1028374	0.16588178	0.619943912	0.535294714	0.823332748	0.08442461
YDR335W	MSN5	5543.546819	-0.06528002	0.102977445	0.633925415	0.526129498	0.822429409	0.084901368
YDR341C	YDR341C	13825.99565	0.200197918	0.091067653	-2.198342783	0.027924688	0.224662691	0.648469044
YDR342C	HXT7	4465.168826	-1.180070994	0.303849905	3.883730013	0.000102866	0.008776552	2.056676066
YDR345C	HXT3	187114.6257	0.223285121	0.140659658	-1.587414069	0.112418895	0.464962002	0.332582537
YDR346C	SVF1	13251.40904	0.131262783	0.13909153	-0.943715141	0.345315235	0.695560113	0.157665331
YDR348C	PAL1	4848.854327	0.054849043	0.113937934	-0.481394042	0.63023647	0.862259897	0.064361812
YDR349C	YPS7	6121.883777	0.004362424	0.078504649	-0.055568991	0.955685168	0.979845748	0.008842288
YDR350C	ATP22	4623.273867	0.012508752	0.107249505	-0.116632259	0.907151473	0.962226926	0.016722494
YDR353W	TRR1	10297.50463	0.232702523	0.156930509	-1.482838007	0.138117455	0.491972036	0.308059582
YDR354W	TRP4	5727.49204	0.287111297	0.169918577	-1.68969928	0.091085501	0.412996371	0.384053764
YDR368W	YPR1	5622.954043	-0.065826613	0.134845838	0.488161992	0.625435104	0.862259897	0.064361812
YDR372C	VPS74	5281.136097	0.095110565	0.070821296	-1.342965601	0.179283113	0.544880787	0.263698506
YDR377W	ATP17	5619.750419	-0.032795833	0.104052352	0.315185886	0.752620521	0.904383507	0.043647367
YDR381W	YRA1	9374.772568	0.117565011	0.12038162	-0.976602665	0.328765899	0.679884155	0.16756508
YDR382W	RPP2B	11762.67907	0.245520061	0.184869324	-1.328073559	0.184153807	0.552083283	0.257995403
YDR388W	RVS167	8235.124813	0.110194151	0.153531821	-0.717728419	0.472924757	0.788343809	0.103284338
YDR394W	RPT3	7322.687495	0.123985625	0.106838246	-1.160498509	0.2458459	0.607973688	0.216115216
YDR399W	HPT1	7722.352482	-0.105098937	0.183922012	0.571432077	0.567706791	0.83976891	0.075840208
YDR406W	PDR15	5239.397931	-0.997845778	0.299652987	3.330004447	0.000868446	0.02948677	1.530372796
YDR418W	RPL12B	10291.0784	0.045808119	0.221164014	-0.207122841	0.835913924	0.940392771	0.026690718
YDR427W	RPN9	4956.06084	0.075347611	0.101236317	-0.744274517	0.456710415	0.77715292	0.109493517
YDR432W	NPL3	10188.01367	0.096583235	0.138349105	-0.698112465	0.485106863	0.794439227	0.09993932
YDR447C	RPS17B	4578.589343	0.146824217	0.225017256	-0.652502032	0.514077363	0.814048752	0.089349585
YDR450W	RPS18A	7030.156184	0.105458144	0.195720519	-0.538820072	0.590011013	0.850249626	0.07045355
YDR452W	PPN1	6965.030425	0.046219181	0.150809279	-0.306474385	0.75924348	0.908438417	0.041704508
YDR453C	TSA2	10245.62093	0.381753748	0.189636693	-2.013079541	0.044106262	0.278766852	0.554758869
YDR456W	NHX1	4602.118328	-0.022044577	0.090131817	0.244581521	0.806780474	0.925294181	0.033720169
YDR457W	TOM1	5185.937788	0.041415114	0.118407903	-0.349766467	0.726513967	0.898968635	0.046255461
YDR463W	STP1	6993.614918	0.124676788	0.121213222	-1.028574158	0.303679827	0.655876549	0.183177897
YDR466W	PKH3	5039.679943	-0.012839473	0.077447022	0.165783945	0.868326982	0.949737048	0.02239662
YDR471W	RPL27B	5816.771919	0.059710776	0.22894222	-0.260811554	0.794237834	0.919507645	0.036444655
YDR475C	JIP4	7942.219605	0.404077548	0.10514542	-3.843035172	0.000121522	0.008871109	2.052022071
YDR477W	SNF1	7810.952648	0.150066438	0.156307033	-0.960074763	0.337017589	0.688175776	0.162300619
YDR481C	PHO8	14430.37709	0.016041126	0.08898049	-0.180276885	0.856935201	0.946004353	0.024106865
YDR483W	KRE2	17562.14361	0.05457551	0.125134912	-0.436133361	0.662739973	0.87190111	0.05953277
YDR487C	RIB3	11260.8859	0.30575174	0.094108914	-3.248913711	0.001158466	0.035236678	1.453005037
YDR492W	IZH1	17725.54253	0.374562673	0.262925178	-1.424597964	0.154273449	0.52080373	0.283325914
YDR497C	ITR1	16207.73845	-0.337296334	0.231417478	1.457523162	0.144972022	0.499196115	0.301728803
YDR500C	RPL37B	7098.877768	0.140810818	0.166852024	-0.843926337	0.39871057	0.734848655	0.133802096
YDR502C	SAM2	6193.2049	0.159338688	0.224150821	-0.710854804	0.477174216	0.789415735	0.102694221
YDR505C	PSP1	9931.907051	0.297710065	0.168406138	-1.767810057	0.077092663	0.377346991	0.423259109
YDR516C	EMI2	4892.86177	-0.46499158	0.247400652	1.879508304	0.060175121	0.330238225	0.481172659
YDR524C-B	YDR524C-B	63132.87116	0.288213913	0.128666472	-2.240007904	0.02509041	0.214730612	0.668106038
YDR527W	RBA50	8032.648306	0.151218676	0.127033308	-1.190386029	0.233894702	0.592858098	0.227049244
YDR529C	QCR7	7745.547256	-0.077597007	0.134951461	0.574999388	0.565291711	0.837044521	0.077251442
YDR530C	APA2	4914.607524	0.128557716	0.125506005	-1.024315261	0.305686392	0.657293273	0.182240812
YDR533C	HSP31	19831.52548	0.308103835	0.18132282	-1.699200547	0.089281403	0.407346403	0.390036114
YDR541C	YDR541C	10752.50862	0.411023197	0.207794975	-1.978022795	0.047926135	0.290340902	0.537091778
YEL009C	GCN4	40311.6774	0.251747746	0.133816339	-1.881293038	0.059932068	0.330191769	0.481233757
YEL011W	GLC3	7974.135993	-0.871921819	0.314616418	2.771380543	0.005581915	0.092609043	1.033346602
YEL017C-A	PMP2	16437.73199	0.396018981	0.144914542	-2.732775997	0.006280303	0.096456578	1.015668149
YEL020C	PXP1	6434.141121	0.133103591	0.104590457	-1.272616969	0.203153994	0.556561942	0.254486494
YEL024W	RIP1	5438.705742	-0.198461494	0.123294865	1.609649306	0.107474438	0.456141509	0.340900405
YEL027W	VMA3	11707.7832	0.110203332	0.099729683	-1.105020378	0.269150759	0.629445796	0.201041663
YEL029C	BUD16	5160.489326	0.570826805	0.205003544	-2.78447286	0.005361481	0.092066812	1.035896896
YEL031W	SPF1	5708.139074	0.16587647	0.159272334	-1.04146443	0.297660053	0.64960191	0.187352707
YEL034W	HYP2	11175.09178	-0.206133045	0.101993509	2.02104082	0.04327554	0.276276637	0.558655839
YEL036C	ANP1	4909.661864	0.079611139	0.126598018	-0.628849805	0.52944739	0.823208628	0.084490087
YEL037C	RAD23	5897.437161	0.107746453	0.173085453	-0.622504381	0.533610264	0.823332748	0.08442461
YEL039C	CYC7	8683.253768	-0.013253264	0.151171945	0.087670128	0.930138863	0.970695311	0.012917068
YEL046C	GLY1	25822.90943	0.543475042	0.192048806	-2.829879829	0.004656549	0.087161047	1.059677563
YEL051W	VMA8	7235.764941	0.131495621	0.133398251	-0.985737224	0.324262078	0.67922903	0.167983761
YEL054C	RPL12A	5483.994378	0.055570441	0.276464135	-0.201004157	0.840695323	0.940392771	0.026690718
YEL058W	PCM1	4378.440745	-0.040478476	0.140993143	0.287095355	0.774039309	0.908438417	0.041704508
YEL060C	PRB1	36627.62656	-0.219291783	0.139263653	1.574651956	0.115336803	0.469057751	0.328773683
YEL063C	CAN1	40909.68668	-0.068598993	0.145784431	0.470550888	0.637961487	0.862259897	0.064361812
YEL071W	DLD3	13708.98855	0.370049769	0.140388634	-2.635895508	0.008391557	0.113441416	0.94522836
YEL073C	YEL073C	4881.805506	0.041807169	0.121324271	-0.344590317	0.730402386	0.898968635	0.046255461
YER004W	FMP52	6603.941146	0.09949574	0.098593306	-1.009153104	0.312901213	0.666913535	0.175930468
YER017C	AFG3	6908.335632	0.04408479	0.084039033	-0.524575173	0.599878549	0.854461153	0.068307677
YER020W	GPA2	8465.677752	-0.343518971	0.199376774	1.722963834	0.084895065	0.397265371	0.400919291
YER021W	RPN3	6660.769818	0.092819802	0.113822782	-0.815476477	0.414799624	0.744904614	0.127899336
YER024W	YAT2	10307.49184	0.128632777	0.174950976	-0.735250413	0.462187001	0.781915437	0.106840213
YER025W	GCD11	5351.194524	0.075986665	0.162495954	-0.467621889	0.640055009	0.862862708	0.0640583
YER026C	CHO1	6699.940467	-0.463462554	0.270923001	1.710679981	0.087140205	0.403887935	0.39373912
YER035W	EDC2	7366.733656	0.119071645	0.159130043	-0.74826628	0.454299559	0.774856725	0.110778593
YER036C	ARB1	16523.35447	0.162015676	0.202729045	-0.799173479	0.424189828	0.752065994	0.123744049
YER037W	PHM8	23122.1109	0.572897607	0.209888268	-2.729536106	0.00634235	0.096456578	1.015668149
YER040W	GLN3	5192.134684	0.123307915	0.157601777	-0.782401808	0.433978472	0.760884834	0.118681072
YER042W	MXR1	5638.708095	-0.008505696	0.147747203	0.057569255	0.95409174	0.979703402	0.008905384
YER043C	SAH1	9211.542563	0.242686677	0.276861994	-0.876561903	0.38072464	0.724669253	0.139860165
YER045C	ACA1	4502.085375	-0.299250835	0.25056464	1.19430593	0.232358319	0.591364329	0.228144875
YER048C	CAJ1	5147.585964	-0.047831783	0.085343187	0.560463986	0.575162998	0.844038462	0.073637763
YER049W	TPA1	6917.972285	0.343964792	0.146028021	-2.355471154	0.018499233	0.181844931	0.740298802
YER052C	HOM3	18040.65708	0.713147551	0.249787493	-2.855017053	0.004303452	0.083773862	1.076891462
YER053C	PIC2	17033.53084	0.128627691	0.220780706	-0.582603857	0.560160008	0.836776689	0.077390427
YER055C	HIS1	9053.352126	0.611293522	0.221144421	-2.764227646	0.005705772	0.092629304	1.0332516
YER056C	FCY2	44232.0363	0.324022582	0.169311314	-1.91376804	0.055649801	0.314917478	0.501803235
YER057C	HMF1	5019.32634	0.166052259	0.106880482	-1.553625654	0.120273736	0.473314434	0.324850252
YER062C	GPP2	23048.37111	0.777467728	0.234295465	-3.318321708	0.000905601	0.030049493	1.52216285
YER068W	MOT2	4395.554989	-0.047937146	0.102029284	0.469837126	0.638471387	0.862259897	0.064361812
YER069W	ARG5,6	18306.44138	0.557624901	0.12373277	-4.506687295	6.58E-06	0.002300987	2.638085821
YER073W	ALD5	35034.39841	0.562620977	0.152835194	-3.68122658	0.000232115	0.013034128	1.884918004
YER080W	AIM9	4549.787608	0.071686099	0.142969575	-0.501408075	0.616083958	0.862259897	0.064361812
YER081W	SER3	5559.911175	0.166093714	0.167264854	-0.992998291	0.320710787	0.676007524	0.17004847
YER086W	ILV1	16127.56433	0.277290632	0.131513895	-2.108451222	0.034991978	0.244441567	0.611824941
YER088C	DOT6	25316.991	0.023647355	0.123565474	-0.191375099	0.848231727	0.941047357	0.026388521
YER089C	PTC2	4426.710225	0.107116397	0.107540459	-0.996056718	0.319222588	0.676007524	0.17004847
YER090W	TRP2	10646.28816	0.182758663	0.117949158	-1.54946985	0.121268814	0.474440697	0.323818064
YER091C	MET6	53022.94928	0.362284448	0.153783269	-2.35581185	0.018482276	0.181844931	0.740298802
YER094C	PUP3	7036.637186	0.077145324	0.106707339	-0.722961751	0.469703384	0.785938487	0.104611444
YER103W	SSA4	12628.4623	0.510842908	0.191749878	-2.664110736	0.007719215	0.110241026	0.957656754
YER110C	KAP123	5284.79051	-0.032843762	0.179440102	0.183034682	0.854770806	0.945428315	0.024371395
YER117W	RPL23B	4656.952708	0.092791474	0.226870163	-0.409006953	0.682534558	0.885778182	0.052675021
YER122C	GLO3	6200.355557	0.207295586	0.119633924	-1.732749204	0.083140255	0.392830978	0.405794272
YER123W	YCK3	4415.20899	0.134327617	0.087822217	-1.529540262	0.126130566	0.480548567	0.318262713
YER125W	RSP5	4913.676661	-0.096701165	0.098498717	0.981750506	0.326222777	0.679578432	0.167760413
YER129W	SAK1	4948.674552	-0.011972496	0.071310946	0.167891416	0.866668704	0.949737048	0.02239662
YER130C	COM2	7280.18658	0.908916171	0.294033729	-3.091196969	0.001993513	0.049354704	1.306671445
YER131W	RPS26B	5543.527215	0.163986005	0.267739662	-0.612483049	0.54021821	0.823332748	0.08442461
YER133W	GLC7	13326.56812	0.226658816	0.128223597	-1.767684121	0.077113726	0.377346991	0.423259109
YER136W	GDI1	10656.9297	-0.090344089	0.138675221	0.651479685	0.514736887	0.814210027	0.089263554
YER141W	COX15	9743.199028	-0.004444693	0.133055284	0.033404855	0.973351738	0.989535253	0.004568729
YER148W	SPT15	7678.911157	0.127672009	0.090610652	-1.409017658	0.158829947	0.520903371	0.283242832
YER150W	SPI1	83018.80901	-0.103271864	0.144248897	0.715928272	0.47403564	0.788681224	0.103098498
YER158C	YER158C	5756.353324	0.004675683	0.291276987	-0.01605236	0.98719262	0.995373774	0.002013806
YER159C	BUR6	8047.968133	0.003847038	0.126038895	-0.030522628	0.975650247	0.989768916	0.00446619
YER161C	SPT2	5217.07128	0.081239182	0.085220243	-0.95328503	0.340445674	0.691886047	0.159965428
YER165W	PAB1	19651.57012	0.184001923	0.178382049	-1.031504707	0.302304202	0.655815951	0.183218025
YER166W	DNF1	4540.223023	0.134142769	0.086052223	-1.558853036	0.119031168	0.473314434	0.324850252
YER169W	RPH1	10393.02331	0.299213055	0.133841142	-2.235583543	0.025379064	0.215426935	0.666699997
YER175C	TMT1	13673.59981	0.317157597	0.216179373	-1.467103881	0.142347799	0.492482905	0.30760884
YER176W	ECM32	5825.327276	0.365946936	0.208819273	-1.75245767	0.079695142	0.384009597	0.415657921
YER177W	BMH1	40089.46826	0.315704361	0.098238141	-3.213663827	0.00131053	0.037517137	1.425770315
YER178W	PDA1	16011.42649	0.015078219	0.090646143	-0.166341536	0.86788818	0.949737048	0.02239662
YFL005W	SEC4	4917.860641	0.101594293	0.072314966	-1.404886138	0.160055139	0.520903371	0.283242832
YFL007W	BLM10	6651.468801	0.056653791	0.114487276	-0.494847926	0.620707471	0.862259897	0.064361812
YFL010C	WWM1	7942.137677	0.130769632	0.08574448	-1.525108464	0.127232046	0.480548567	0.318262713
YFL014W	HSP12	86628.80012	-0.147769862	0.216008797	0.684091872	0.493917154	0.802134644	0.095752726
YFL016C	MDJ1	6232.996126	0.202024308	0.183923339	-1.098415835	0.272022951	0.629646523	0.20090319
YFL018C	LPD1	10130.77389	-0.083426058	0.136407291	0.611595295	0.540805552	0.823332748	0.08442461
YFL021W	GAT1	22825.50101	0.235644145	0.16882858	-1.395759796	0.162786841	0.523299589	0.281249606
YFL022C	FRS2	6786.302168	0.271180934	0.122193541	-2.219273889	0.026468097	0.220819551	0.655962477
YFL028C	CAF16	6705.826381	0.225730465	0.168172087	-1.342258807	0.179512095	0.544880787	0.263698506
YFL030W	AGX1	5568.16772	-0.234340297	0.178182731	1.315168399	0.188453313	0.55456227	0.256049681
YFL031W	HAC1	11574.717	0.389911634	0.139668913	-2.791685169	0.005243435	0.092066812	1.035896896
YFL034C-A	RPL22B	4518.881489	0.230814201	0.199738843	-1.155579942	0.247853016	0.607973688	0.216115216
YFL038C	YPT1	6635.340087	0.016505356	0.112958448	-0.146118829	0.883827583	0.95655172	0.019291543
YFL039C	ACT1	26606.25211	0.080573219	0.093623917	-0.860605088	0.389455583	0.73085495	0.136168807
YFL041W	FET5	4616.413589	-0.01766911	0.084439737	0.209251128	0.834252201	0.940354865	0.026708224
YFL042C	LAM5	4412.347248	0.000147051	0.097320498	-0.001510995	0.998794401	0.99945096	0.00023851
YFL054C	AQY3	5426.219333	-0.924483404	0.289709565	3.191069663	0.001417471	0.039047314	1.408408837
YFR004W	RPN11	6618.602199	0.065348834	0.09997148	-0.653674764	0.513321365	0.814048752	0.089349585
YFR006W	YFR006W	4439.261386	0.040445525	0.115550994	-0.35002317	0.726321309	0.898968635	0.046255461
YFR010W	UBP6	4827.119698	-0.13411014	0.134542406	0.996787137	0.318867843	0.676007524	0.17004847
YFR016C	AIP5	4681.338513	0.088100938	0.202093418	-0.435941648	0.662879067	0.87190111	0.05953277
YFR017C	IGD1	7408.159264	-0.189724236	0.216821084	0.875026695	0.381559381	0.724669253	0.139860165
YFR022W	ROG3	8939.674129	0.385165211	0.226634457	-1.699499787	0.089225055	0.407346403	0.390036114
YFR025C	HIS2	4825.084375	0.138097913	0.131577905	-1.049552451	0.293923928	0.64433774	0.190886431
YFR030W	MET10	27218.72406	-0.04828686	0.123738821	0.390232103	0.696364925	0.887648549	0.051758952
YFR031C-A	RPL2A	5626.064182	-0.041876288	0.254435108	0.164585335	0.869270375	0.949737048	0.02239662
YFR033C	QCR6	9010.859471	-0.031140456	0.154562144	0.20147531	0.840326933	0.940392771	0.026690718
YFR037C	RSC8	4473.206295	-0.023818576	0.101334299	0.235049494	0.814170318	0.931574188	0.030782553
YFR040W	SAP155	8285.640301	0.010693354	0.109909492	-0.097292359	0.922494224	0.966983468	0.014580951
YFR047C	BNA6	9853.562485	0.188872212	0.199922264	-0.944728258	0.344797627	0.695560113	0.157665331
YFR050C	PRE4	7626.285599	0.14272875	0.101501443	-1.406174582	0.15967229	0.520903371	0.283242832
YFR053C	HXK1	19202.34667	-0.926463925	0.304721459	3.040363251	0.00236293	0.053904333	1.26837632
YFR055W	IRC7	4364.996974	0.586640097	0.217232366	-2.700518844	0.006923141	0.104203985	0.982115671
YGL008C	PMA1	159557.5305	0.220742285	0.16929609	-1.303882952	0.192273494	0.55456227	0.256049681
YGL009C	LEU1	188179.8392	0.508620241	0.143158226	-3.55285376	0.000381076	0.01892691	1.722920286
YGL011C	SCL1	4999.583205	0.028569768	0.134724622	-0.212060479	0.832059852	0.938800142	0.027426854
YGL012W	ERG4	9908.521331	0.364612856	0.257336484	-1.416871987	0.156520358	0.520903371	0.283242832
YGL014W	PUF4	4365.936891	0.075189005	0.112992844	-0.665431563	0.505774503	0.809398031	0.091837857
YGL022W	STT3	5322.378756	0.087560813	0.068989406	-1.269192154	0.204372539	0.556561942	0.254486494
YGL023C	PIB2	7398.499395	0.16089244	0.085519278	-1.881358726	0.059923137	0.330191769	0.481233757
YGL026C	TRP5	31988.06867	0.391233573	0.096952706	-4.035303269	5.45E-05	0.008776552	2.056676066
YGL030W	RPL30	6418.576492	0.215179369	0.209062826	-1.02925696	0.303358942	0.655876549	0.183177897
YGL031C	RPL24A	6090.872982	0.149154501	0.22589782	-0.660274192	0.509077888	0.810527499	0.091232246
YGL035C	MIG1	10035.21894	-0.184877119	0.150443366	1.228881827	0.219116116	0.575157962	0.240212864
YGL037C	PNC1	15062.25076	-0.053702187	0.225614358	0.238026458	0.811860573	0.92965995	0.031675878
YGL045W	RIM8	10855.60438	-0.005882609	0.129990446	0.045254166	0.96390472	0.983438778	0.007252671
YGL048C	RPT6	6831.681991	0.047091346	0.105599548	-0.44594268	0.655638652	0.870211301	0.060375281
YGL055W	OLE1	141651.4644	0.320195887	0.37131168	-0.862337234	0.388501969	0.73085495	0.136168807
YGL056C	SDS23	7656.975935	0.281655522	0.125072177	-2.251943873	0.024325819	0.212668838	0.672296142
YGL059W	PKP2	9404.386507	0.21710807	0.195651427	-1.109667708	0.267142243	0.627025201	0.202715004
YGL062W	PYC1	16038.77771	-0.374070747	0.226515523	1.651413301	0.098654211	0.433840806	0.362669602
YGL066W	SGF73	6875.118909	0.107572884	0.099981266	-1.075930403	0.281958384	0.631137634	0.199875923
YGL073W	HSF1	9148.931376	-0.003534722	0.099105629	0.035666204	0.971548519	0.989163764	0.004731802
YGL078C	DBP3	5506.341426	0.084279187	0.216348057	-0.389553703	0.696866592	0.887648549	0.051758952
YGL080W	MPC1	4618.313543	-0.216275559	0.221280382	0.977382436	0.328379855	0.679884155	0.16756508
YGL103W	RPL28	15455.17918	0.105807036	0.215231635	-0.491596116	0.623004889	0.862259897	0.064361812
YGL105W	ARC1	5516.107304	0.063280946	0.117229081	-0.539805869	0.589330919	0.850249626	0.07045355
YGL112C	TAF6	4684.200287	0.124441416	0.103869907	-1.198050715	0.230897274	0.591364329	0.228144875
YGL114W	YGL114W	7248.617862	0.071415222	0.116242689	-0.614363128	0.538975396	0.823332748	0.08442461
YGL117W	YGL117W	19412.8412	0.673395943	0.207098224	-3.251577587	0.001147664	0.035236678	1.453005037
YGL120C	PRP43	5075.36734	0.145379104	0.231817016	-0.6271287	0.530574876	0.823208628	0.084490087
YGL121C	GPG1	12667.10531	0.350511178	0.141473484	-2.477575073	0.013227858	0.152068286	0.817961348
YGL122C	NAB2	9440.068592	-0.043862967	0.139136637	0.315251019	0.752571071	0.904383507	0.043647367
YGL123W	RPS2	17066.53971	0.071803114	0.246122314	-0.291737522	0.770487318	0.908438417	0.041704508
YGL125W	MET13	15347.40908	0.462014401	0.167897579	-2.751763326	0.005927534	0.094067392	1.026560897
YGL134W	PCL10	4686.770544	0.13559771	0.12966931	-1.045719378	0.295690613	0.647238824	0.18893544
YGL140C	YGL140C	4617.05328	-0.149428328	0.120586931	1.239175143	0.215280644	0.571472254	0.24300485
YGL148W	ARO2	12455.36972	0.314651549	0.141528301	-2.2232412	0.02619954	0.219835221	0.657902726
YGL150C	INO80	4392.639597	-0.036454875	0.105817659	0.344506529	0.730465387	0.898968635	0.046255461
YGL156W	AMS1	9859.089972	0.040465879	0.150776085	-0.268383932	0.788403807	0.917886436	0.037211048
YGL158W	RCK1	7685.927063	-0.942775927	0.373417091	2.524726237	0.011578845	0.137439948	0.861887016
YGL162W	SUT1	5756.405923	-0.524663924	0.37328834	1.405519188	0.159866948	0.520903371	0.283242832
YGL167C	PMR1	6755.168831	-0.146089785	0.135993604	1.074240116	0.282715077	0.631137634	0.199875923
YGL173C	XRN1	9807.475909	0.051642635	0.093478935	-0.552452109	0.580638638	0.845103833	0.073089929
YGL178W	MPT5	5894.770674	-0.135730248	0.162923005	0.833094433	0.404791473	0.738001868	0.131942539
YGL179C	TOS3	6378.586437	0.416965754	0.170627425	-2.443720595	0.01453668	0.160784487	0.793755856
YGL180W	ATG1	6975.335958	0.344496166	0.077777529	-4.429250558	9.46E-06	0.002300987	2.638085821
YGL184C	STR3	10122.62052	0.892074736	0.222949497	-4.001241296	6.30E-05	0.008776552	2.056676066
YGL186C	TPN1	7987.401792	0.134676813	0.122145934	-1.102589408	0.270205512	0.629646523	0.20090319
YGL187C	COX4	5155.046492	-0.260215896	0.149938909	1.73547946	0.082655917	0.391810514	0.406923914
YGL189C	RPS26A	13657.10618	0.112478624	0.189686625	-0.592970767	0.553200716	0.83008535	0.080877251
YGL191W	COX13	13286.12501	0.036639216	0.132789604	-0.275919311	0.782610042	0.914820385	0.038664167
YGL196W	DSD1	9428.75063	0.247493985	0.145498225	-1.70101034	0.088941046	0.407346403	0.390036114
YGL197W	MDS3	5076.926238	-0.075000096	0.1181488	0.634793554	0.525563068	0.822429409	0.084901368
YGL202W	ARO8	33710.32031	0.267113532	0.075115275	-3.556048111	0.000376475	0.01892691	1.722920286
YGL203C	KEX1	4882.410937	0.107086543	0.089011864	-1.203059218	0.228953406	0.588506993	0.230248372
YGL209W	MIG2	17624.86959	-0.131634784	0.275232765	0.478267127	0.632460091	0.862259897	0.064361812
YGL215W	CLG1	14528.98475	0.243704889	0.098142793	-2.483166429	0.013022023	0.15089011	0.821339226
YGL219C	MDM34	8283.836028	0.168938601	0.124834658	-1.353298865	0.175960172	0.538578303	0.268751146
YGL224C	SDT1	6082.166853	0.432987541	0.201612307	-2.147624556	0.031743593	0.236118236	0.626870469
YGL228W	SHE10	6449.397156	0.036040413	0.12122909	-0.297291791	0.766243748	0.908438417	0.041704508
YGL234W	ADE5,7	5153.430236	-0.032576479	0.185358586	0.175748421	0.860491593	0.948111182	0.023140731
YGL244W	RTF1	4900.066997	0.051170635	0.116061174	-0.440893654	0.659289988	0.87190111	0.05953277
YGL245W	GUS1	10490.28481	0.104082131	0.079456643	-1.309923585	0.190221688	0.55456227	0.256049681
YGL248W	PDE1	17399.27201	0.170643413	0.200051016	-0.852999483	0.393659591	0.732774977	0.13502937
YGL252C	RTG2	6517.692994	0.070831262	0.092711497	-0.763996524	0.444869314	0.770445778	0.11325792
YGL253W	HXK2	7368.145763	0.018830581	0.279845519	-0.067289201	0.946351474	0.979703402	0.008905384
