gene	name	baseMean	log2_FC	lfcSE	stat	pvalue	padj	minus_log10_pvalue
YKL124W	SSH4	4361.70519	-0.042573189	0.140606925	0.302781595	0.76205631	0.999020118	0.000425766
YKL125W	RRN3	2765.643398	-0.00942476	0.13095039	0.071971986	0.942624202	0.999020118	0.000425766
YKL126W	YPK1	3221.227153	-0.276394878	0.138923798	1.989543069	0.046641293	0.746037523	0.127239328
YKL129C	MYO3	3069.42726	0.022755578	0.209476841	-0.108630521	0.913495552	0.999020118	0.000425766
YKL132C	RMA1	2403.713342	0.009770863	0.11790249	-0.082872402	0.933952999	0.999020118	0.000425766
YKL135C	APL2	4584.511992	-0.101160971	0.104136816	0.971423702	0.33133733	0.999020118	0.000425766
YKL139W	CTK1	2069.489918	-0.032864999	0.089913022	0.365519902	0.714723354	0.999020118	0.000425766
YKL140W	TGL1	2030.511093	0.011460195	0.145059751	-0.079003272	0.937030021	0.999020118	0.000425766
YKL141W	SDH3	7165.652753	-0.107280771	0.092231081	1.163173734	0.244759021	0.999020118	0.000425766
YKL142W	MRP8	7320.028353	-0.124286896	0.201701194	0.616193163	0.53776704	0.999020118	0.000425766
YKL143W	LTV1	2619.552025	-0.190936888	0.16704752	1.143009415	0.253034682	0.999020118	0.000425766
YKL145W	RPT1	10429.74332	0.049408811	0.117399738	-0.420859635	0.673857582	0.999020118	0.000425766
YKL146W	AVT3	4709.185008	-0.114355142	0.109803029	1.041457073	0.297663466	0.999020118	0.000425766
YKL148C	SDH1	8731.762551	-0.092699311	0.116558054	0.795305931	0.426435564	0.999020118	0.000425766
YKL150W	MCR1	29798.83	0.061432716	0.192233604	-0.319573241	0.749291862	0.999020118	0.000425766
YKL151C	NNR2	10515.54581	0.205299021	0.214803465	-0.955752839	0.33919712	0.999020118	0.000425766
YKL152C	GPM1	73911.37304	0.13137371	0.181833348	-0.722495141	0.469990111	0.999020118	0.000425766
YKL155C	RSM22	3991.505927	0.315711622	0.126206443	-2.501549169	0.012365127	0.405120262	0.392416035
YKL156W	RPS27A	7521.682952	0.179173692	0.165318282	-1.083810512	0.278448823	0.999020118	0.000425766
YKL157W	APE2	9709.173897	0.051135511	0.110205208	-0.464002669	0.642645833	0.999020118	0.000425766
YKL160W	ELF1	2537.241389	0.053576213	0.124332624	-0.430910338	0.666533566	0.999020118	0.000425766
YKL162C	YKL162C	2015.22107	-0.057422156	0.172029877	0.333791767	0.738536697	0.999020118	0.000425766
YKL163W	PIR3	94347.5066	0.143485057	0.162899572	-0.880819117	0.378415731	0.999020118	0.000425766
YKL164C	PIR1	10387.45749	0.127459045	0.194110942	-0.656629883	0.51141893	0.999020118	0.000425766
YKL166C	TPK3	2161.653086	-0.017381413	0.11944077	0.145523283	0.884297734	0.999020118	0.000425766
YKL172W	EBP2	5065.002585	0.039790637	0.151621055	-0.26243477	0.79298627	0.999020118	0.000425766
YKL173W	SNU114	3029.863667	-0.227710323	0.134768575	1.689639616	0.091096922	0.903232871	0.044200265
YKL174C	TPO5	3845.913533	-0.274102675	0.140040227	1.957313846	0.050310581	0.766585502	0.115439399
YKL175W	ZRT3	5713.370276	-0.038350371	0.122519712	0.313013884	0.754270114	0.999020118	0.000425766
YKL176C	LST4	4686.01226	-0.046941625	0.074951029	0.626297273	0.531119975	0.999020118	0.000425766
YKL178C	STE3	2497.105118	-0.136471538	0.218430568	0.624782235	0.532113992	0.999020118	0.000425766
YKL179C	COY1	2393.411462	-0.169879274	0.10533026	1.612824976	0.106782538	0.922847335	0.034870137
YKL180W	RPL17A	7246.804768	0.198838909	0.223017857	-0.891582908	0.372616535	0.999020118	0.000425766
YKL181W	PRS1	6732.305205	0.008250062	0.158077376	-0.052190023	0.958377282	0.999020118	0.000425766
YKL182W	FAS1	13179.86414	-0.202121632	0.324913031	0.622079179	0.533889805	0.999020118	0.000425766
YKL185W	ASH1	2281.052903	-0.439000483	0.259596094	1.691090475	0.090819524	0.903232871	0.044200265
YKL186C	MTR2	2003.076405	-0.065609858	0.123691231	0.530432575	0.595812045	0.999020118	0.000425766
YKL188C	PXA2	3593.709313	-0.667358479	0.282256208	2.364371303	0.018060701	0.490869302	0.309034127
YKL189W	HYM1	2242.370761	-0.104445864	0.137100219	0.761821272	0.446166683	0.999020118	0.000425766
YKL190W	CNB1	3200.091986	0.061228038	0.108680391	-0.563377044	0.573178165	0.999020118	0.000425766
YKL191W	DPH2	4492.836785	0.05319911	0.126095798	-0.421894392	0.673102104	0.999020118	0.000425766
YKL192C	ACP1	4257.343255	0.051498649	0.107111297	-0.480795684	0.630661718	0.999020118	0.000425766
YKL195W	MIA40	4631.741093	-0.105722899	0.132632783	0.797109859	0.425387231	0.999020118	0.000425766
YKL196C	YKT6	3775.445572	-0.09056637	0.150233332	0.602838057	0.546616427	0.999020118	0.000425766
YKL201C	MNN4	6418.653538	-0.184632391	0.15666128	1.178545141	0.238579347	0.999020118	0.000425766
YKL203C	TOR2	2836.414145	0.013710258	0.102419215	-0.133864115	0.893510027	0.999020118	0.000425766
YKL204W	EAP1	2544.657844	-0.051024203	0.101068889	0.504845785	0.613667155	0.999020118	0.000425766
YKL205W	LOS1	3446.289291	0.033263213	0.160118605	-0.207741085	0.835431136	0.999020118	0.000425766
YKL206C	ADD66	2025.398386	0.153748616	0.107649395	-1.428234832	0.153224278	0.946818413	0.023733305
YKL207W	EMC3	4916.014457	-0.044266988	0.088033338	0.502843456	0.615074338	0.999020118	0.000425766
YKL210W	UBA1	8356.889141	-0.07975291	0.114274322	0.697907532	0.485235023	0.999020118	0.000425766
YKL211C	TRP3	9618.136534	0.267341512	0.186494146	-1.433511551	0.1517117	0.946778561	0.023751585
YKL212W	SAC1	4260.300176	-0.141279875	0.147264484	0.959361491	0.337376668	0.999020118	0.000425766
YKL213C	DOA1	3956.819045	-0.029534611	0.134669448	0.219311888	0.826407102	0.999020118	0.000425766
YKL216W	URA1	3041.562827	-0.282550888	0.246937087	1.144222165	0.252531513	0.999020118	0.000425766
YKL217W	JEN1	3941.075632	-0.49067094	0.182847257	2.683501786	0.007285559	0.324264252	0.489100927
YKL218C	SRY1	8597.056762	-0.083439773	0.171854882	0.485524603	0.627304265	0.999020118	0.000425766
YKL222C	YKL222C	2086.797634	-0.057988003	0.160008368	0.362406062	0.717048611	0.999020118	0.000425766
YKR001C	VPS1	3710.05993	0.078884167	0.116272057	-0.678444753	0.497489742	0.999020118	0.000425766
YKR002W	PAP1	3156.744087	-0.03330659	0.104384457	0.319076145	0.749668772	0.999020118	0.000425766
YKR008W	RSC4	2860.092644	-0.078352927	0.104688186	0.748440967	0.45419422	0.999020118	0.000425766
YKR009C	FOX2	2463.718823	-0.109185624	0.151313201	0.721586906	0.470548492	0.999020118	0.000425766
YKR014C	YPT52	9843.506935	-0.0359857	0.121303528	0.296658318	0.766727383	0.999020118	0.000425766
YKR016W	MIC60	2538.599602	0.065705537	0.159246065	-0.412603834	0.679896892	0.999020118	0.000425766
YKR017C	HEL1	2712.759478	-0.273212134	0.164990639	1.655925056	0.097736997	0.915223473	0.03847285
YKR018C	YKR018C	11832.4059	-0.115674057	0.093126765	1.242113977	0.214194512	0.999020118	0.000425766
YKR019C	IRS4	2334.872229	-0.29044003	0.151860629	1.912543312	0.055806543	0.787178365	0.103926851
YKR021W	ALY1	3985.789145	0.006856303	0.096041375	-0.071389057	0.943088119	0.999020118	0.000425766
YKR022C	NTR2	2045.403403	-0.034617409	0.101098594	0.342412364	0.732040585	0.999020118	0.000425766
YKR024C	DBP7	2326.638998	0.220382883	0.141592883	-1.556454523	0.119600049	0.936464054	0.028508888
YKR025W	RPC37	4154.420175	0.136346931	0.148380618	-0.918899874	0.358147946	0.999020118	0.000425766
YKR026C	GCN3	2148.741797	0.074551504	0.136431649	-0.546438486	0.584764561	0.999020118	0.000425766
YKR028W	SAP190	4293.229871	0.098076445	0.104194767	-0.941279951	0.346561414	0.999020118	0.000425766
YKR029C	SET3	2313.400473	0.063897979	0.101942739	-0.626802652	0.530788605	0.999020118	0.000425766
YKR030W	GMH1	2104.487826	-0.042332292	0.153914258	0.275038141	0.783286935	0.999020118	0.000425766
YKR031C	SPO14	3806.253428	0.066798357	0.131777988	-0.506900721	0.61222448	0.999020118	0.000425766
YKR034W	DAL80	7428.003463	-0.05593901	0.148735772	0.376096546	0.706845122	0.999020118	0.000425766
YKR035W-A	DID2	3311.030293	0.042400457	0.110702729	-0.383011845	0.701710982	0.999020118	0.000425766
YKR036C	CAF4	4189.421551	0.002733451	0.120747332	-0.022637774	0.981939212	0.999020118	0.000425766
YKR038C	KAE1	3715.836617	0.142825893	0.097089033	-1.471081631	0.141269042	0.941756255	0.026061487
YKR039W	GAP1	47711.98707	0.171435352	0.247291333	-0.693252569	0.488151063	0.999020118	0.000425766
YKR042W	UTH1	12706.91617	-0.058056053	0.210131479	0.276284418	0.782329623	0.999020118	0.000425766
YKR043C	SHB17	4632.149624	0.249476192	0.138373187	-1.802922933	0.071400319	0.823073331	0.08456147
YKR044W	UIP5	2789.063826	-0.034085178	0.133084346	0.256117113	0.797860408	0.999020118	0.000425766
YKR046C	PLN1	11138.55464	-0.0401536	0.115831952	0.346653915	0.728851336	0.999020118	0.000425766
YKR048C	NAP1	7031.714975	0.010427524	0.115103883	-0.090592286	0.927816562	0.999020118	0.000425766
YKR049C	FMP46	6413.607281	-0.025948804	0.112926161	0.22978559	0.818258383	0.999020118	0.000425766
YKR051W	HFL1	2936.293325	-0.043351381	0.130105499	0.333201756	0.738981992	0.999020118	0.000425766
YKR052C	MRS4	3715.433478	-0.422829931	0.304271959	1.389644753	0.164636779	0.971081233	0.012744439
YKR056W	TRM2	4359.308325	0.074007621	0.150847968	-0.490610662	0.623701844	0.999020118	0.000425766
YKR057W	RPS21A	2440.319281	0.24108054	0.22627612	-1.065426349	0.286683038	0.999020118	0.000425766
YKR058W	GLG1	6785.991061	-0.031486784	0.183367976	0.171713646	0.863662657	0.999020118	0.000425766
YKR061W	KTR2	2600.228385	0.130016667	0.11108455	-1.170429794	0.241828052	0.999020118	0.000425766
YKR062W	TFA2	5139.946259	0.083196127	0.099084761	-0.839646042	0.401106876	0.999020118	0.000425766
YKR063C	LAS1	2595.188152	-0.056487069	0.094903649	0.595204389	0.551706857	0.999020118	0.000425766
YKR064W	OAF3	3581.111368	0.043801456	0.106778884	-0.410207101	0.681654033	0.999020118	0.000425766
YKR066C	CCP1	17417.96903	-0.139332688	0.116524851	1.195733674	0.231800506	0.999020118	0.000425766
YKR067W	GPT2	8759.165271	-0.508567408	0.309954097	1.640782985	0.100842472	0.922270698	0.035141589
YKR068C	BET3	2306.789142	0.017306503	0.115704976	-0.149574405	0.881100403	0.999020118	0.000425766
YKR069W	MET1	11054.88252	-0.070633115	0.136702658	0.516691603	0.605371459	0.999020118	0.000425766
YKR071C	DRE2	16742.0465	-0.064406953	0.127304667	0.505927664	0.612907431	0.999020118	0.000425766
YKR072C	SIS2	6697.478152	-0.029381971	0.081364507	0.361115337	0.718013229	0.999020118	0.000425766
YKR075C	YKR075C	27294.38855	-0.289426361	0.33085844	0.874774001	0.381696886	0.999020118	0.000425766
YKR076W	ECM4	9299.053061	-0.248318491	0.204937899	1.211676768	0.225636136	0.999020118	0.000425766
YKR080W	MTD1	2793.386611	0.20909333	0.129171191	-1.618730371	0.105505289	0.922270698	0.035141589
YKR081C	RPF2	3245.209444	0.207649468	0.151940319	-1.36665152	0.17173456	0.981600498	0.00806523
YKR082W	NUP133	2515.760732	-0.105056658	0.142208533	0.738750734	0.460058372	0.999020118	0.000425766
YKR084C	HBS1	2948.533501	0.051901468	0.08871697	-0.585022999	0.558532252	0.999020118	0.000425766
YKR086W	PRP16	4162.362465	-0.056587476	0.113834979	0.497100948	0.619117866	0.999020118	0.000425766
YKR087C	OMA1	2263.501936	-0.006885306	0.092515366	0.074423383	0.940673503	0.999020118	0.000425766
YKR089C	TGL4	8836.349724	-0.180385488	0.139396831	1.294042956	0.195650583	0.999020118	0.000425766
YKR092C	SRP40	3444.824661	0.082744862	0.197267451	-0.419455219	0.674883476	0.999020118	0.000425766
YKR093W	PTR2	2132.431725	0.433150582	0.239413808	-1.809213037	0.070417913	0.823073331	0.08456147
YKR094C	RPL40B	4942.521729	0.05993534	0.22072845	-0.271534277	0.78598014	0.999020118	0.000425766
YKR095W	MLP1	5640.720541	-0.019272232	0.119158277	0.161736411	0.87151343	0.999020118	0.000425766
YKR096W	ESL2	5054.857141	-0.030047757	0.110529416	0.27185303	0.785735028	0.999020118	0.000425766
YKR098C	UBP11	3364.128696	-0.201572878	0.178267317	1.130733786	0.258167156	0.999020118	0.000425766
YKR099W	BAS1	6555.838105	0.006745477	0.115070765	-0.058620253	0.953254579	0.999020118	0.000425766
YKR100C	SKG1	6679.639419	0.100066559	0.156500817	-0.639399595	0.522563013	0.999020118	0.000425766
YKR101W	SIR1	2892.069459	-0.023245786	0.167214179	0.139018034	0.889435898	0.999020118	0.000425766
YLL001W	DNM1	2730.140681	-0.160939295	0.178662631	0.900799984	0.367694676	0.999020118	0.000425766
YLL003W	SFI1	2877.822025	0.030257482	0.099975209	-0.302649853	0.762156718	0.999020118	0.000425766
YLL008W	DRS1	3567.703447	-0.144646641	0.223497535	0.647195689	0.517505301	0.999020118	0.000425766
YLL010C	PSR1	4934.379204	0.10423134	0.118073269	-0.882768308	0.377361467	0.999020118	0.000425766
YLL011W	SOF1	2702.007687	0.225209532	0.181116739	-1.243449576	0.213702211	0.999020118	0.000425766
YLL012W	YEH1	2488.844626	0.12071942	0.373308602	-0.32337701	0.746409738	0.999020118	0.000425766
YLL015W	BPT1	3464.764624	-0.042174482	0.102436424	0.411713734	0.680549258	0.999020118	0.000425766
YLL018C	DPS1	16052.24607	-0.140274865	0.092255204	1.520508963	0.128383108	0.936945704	0.028285576
YLL019C	KNS1	11669.12315	-0.374004834	0.240643971	1.55418327	0.120140707	0.936464054	0.028508888
YLL021W	SPA2	3012.143752	-0.103880792	0.131382029	0.790677328	0.42913231	0.999020118	0.000425766
YLL023C	POM33	4076.157971	-0.265188114	0.181048021	1.464739092	0.142992115	0.946058114	0.024082185
YLL024C	SSA2	4526.422317	0.397592378	0.239459675	-1.660372996	0.096839439	0.912814815	0.03961732
YLL026W	HSP104	27861.17305	0.129935872	0.247776175	-0.524408255	0.599994616	0.999020118	0.000425766
YLL027W	ISA1	10753.81204	-0.004459723	0.070731926	0.063051064	0.949725842	0.999020118	0.000425766
YLL028W	TPO1	4770.049124	0.344234916	0.167344288	-2.057046105	0.039681791	0.713205527	0.1467853
YLL029W	FRA1	12828.32701	-0.015887386	0.128242287	0.123885707	0.90140577	0.999020118	0.000425766
YLL031C	GPI13	2357.680445	0.001270555	0.11596609	-0.010956262	0.991258343	0.999020118	0.000425766
YLL035W	GRC3	3738.092473	0.14938268	0.141255741	-1.057533514	0.290268168	0.999020118	0.000425766
YLL036C	PRP19	4577.090734	0.0463044	0.124362832	-0.37233311	0.70964485	0.999020118	0.000425766
YLL039C	UBI4	21091.2106	0.050508041	0.149614773	-0.337587259	0.735674245	0.999020118	0.000425766
YLL040C	VPS13	6795.94307	0.036314789	0.193092541	-0.188069352	0.850822286	0.999020118	0.000425766
YLL041C	SDH2	12302.98121	-0.070455281	0.140474171	0.501553276	0.615981793	0.999020118	0.000425766
YLL043W	FPS1	6084.858663	-0.155599228	0.135882972	1.14509733	0.252168841	0.999020118	0.000425766
YLL045C	RPL8B	12221.93997	0.133764376	0.215188712	-0.621614276	0.534195531	0.999020118	0.000425766
YLL048C	YBT1	13176.96387	0.174118554	0.185198949	-0.940170312	0.347130207	0.999020118	0.000425766
YLL050C	COF1	8214.752567	0.123282151	0.112127706	-1.099479829	0.271558827	0.999020118	0.000425766
YLL051C	FRE6	4679.348168	-0.139143964	0.120646374	1.153320735	0.248778762	0.999020118	0.000425766
YLL055W	YCT1	31255.89601	0.069131323	0.217171314	-0.318326218	0.750237499	0.999020118	0.000425766
YLL056C	YLL056C	3958.969292	-0.062828678	0.119852004	0.524218838	0.60012634	0.999020118	0.000425766
YLL058W	YLL058W	4907.885792	0.157430397	0.146505836	-1.074567411	0.282568449	0.999020118	0.000425766
YLL060C	GTT2	6388.083323	-0.116558167	0.091798545	1.269716929	0.20418548	0.999020118	0.000425766
YLR001C	YLR001C	3889.953524	0.009129992	0.095964633	-0.095139128	0.92420432	0.999020118	0.000425766
YLR002C	NOC3	2290.166793	0.065612655	0.136501617	-0.480673096	0.630748856	0.999020118	0.000425766
YLR004C	THI73	44533.64251	0.078901611	0.138018443	-0.571674404	0.567542578	0.999020118	0.000425766
YLR005W	SSL1	9314.027421	0.08002214	0.100325262	-0.797627027	0.425086962	0.999020118	0.000425766
YLR006C	SSK1	2330.829915	0.275010627	0.179266503	-1.534088194	0.125007957	0.936945704	0.028285576
YLR007W	NSE1	6498.279757	-0.205467395	0.17895161	1.148172936	0.25089718	0.999020118	0.000425766
YLR009W	RLP24	3549.682805	0.113046335	0.222270214	-0.508598667	0.611033563	0.999020118	0.000425766
YLR015W	BRE2	2106.43922	-0.011816553	0.087431098	0.135152751	0.892491103	0.999020118	0.000425766
YLR016C	PML1	2106.558839	0.104525549	0.138898505	-0.752531852	0.451731283	0.999020118	0.000425766
YLR017W	MEU1	3113.175066	0.105812177	0.177055375	-0.597621941	0.550092221	0.999020118	0.000425766
YLR018C	POM34	2158.061321	0.135261069	0.098793196	-1.369133448	0.170957565	0.980293549	0.008643856
YLR019W	PSR2	4834.475675	-0.155674657	0.115000371	1.353688298	0.175835843	0.988834734	0.004876287
YLR020C	YEH2	3490.043922	0.180687955	0.160763035	-1.123939682	0.261038615	0.999020118	0.000425766
YLR023C	IZH3	22500.33887	0.008889928	0.223975662	-0.03969149	0.968339087	0.999020118	0.000425766
YLR024C	UBR2	2479.286543	-0.206114794	0.187320908	1.100329888	0.271188414	0.999020118	0.000425766
YLR025W	SNF7	6219.712772	-0.068856059	0.104954901	0.656053771	0.511789528	0.999020118	0.000425766
YLR026C	SED5	2010.840139	-0.060835744	0.118188647	0.514734246	0.606738739	0.999020118	0.000425766
YLR027C	AAT2	12832.26442	-0.187432685	0.118296628	1.584429644	0.11309598	0.936464054	0.028508888
YLR028C	ADE16	11474.70573	-0.149021818	0.123844515	1.203297681	0.228861146	0.999020118	0.000425766
YLR029C	RPL15A	17193.1495	0.151257091	0.226573832	-0.667584114	0.504399101	0.999020118	0.000425766
YLR032W	RAD5	2168.884224	0.203778644	0.174497981	-1.167799437	0.242887675	0.999020118	0.000425766
YLR033W	RSC58	2549.119224	0.060441855	0.109555161	-0.551702488	0.581152205	0.999020118	0.000425766
YLR034C	SMF3	3338.586081	-0.1458919	0.095790975	1.523023433	0.127752843	0.936945704	0.028285576
YLR038C	COX12	5783.88353	0.138787671	0.22848806	-0.607417608	0.543573806	0.999020118	0.000425766
YLR040C	AFB1	3711.572794	-0.00526165	0.171133848	0.03074582	0.97547225	0.999020118	0.000425766
YLR043C	TRX1	2348.30729	0.163713441	0.115237477	-1.420661444	0.155415206	0.949831937	0.022353232
YLR044C	PDC1	43736.37855	0.20629278	0.12685604	-1.626195957	0.103907976	0.922270698	0.035141589
YLR048W	RPS0B	11308.15378	0.11383013	0.255816654	-0.44496763	0.656343147	0.999020118	0.000425766
YLR051C	FCF2	2305.15967	0.20854431	0.146776737	-1.42082672	0.155367141	0.949831937	0.022353232
YLR055C	SPT8	2434.661736	0.033785025	0.086419199	-0.390943505	0.695838995	0.999020118	0.000425766
YLR056W	ERG3	21862.53033	0.137492081	0.37167326	-0.369927288	0.711436669	0.999020118	0.000425766
YLR057W	MNL2	2954.481357	-0.032299171	0.128233959	0.251876895	0.801136219	0.999020118	0.000425766
YLR058C	SHM2	8757.742532	0.149802038	0.142172807	-1.053661681	0.292037839	0.999020118	0.000425766
YLR059C	REX2	2374.408231	0.088790273	0.144597139	-0.614052768	0.539180458	0.999020118	0.000425766
YLR060W	FRS1	3874.708765	0.145731745	0.18359607	-0.793762878	0.427333488	0.999020118	0.000425766
YLR061W	RPL22A	5089.137989	0.256548837	0.264048125	-0.971598785	0.331250187	0.999020118	0.000425766
YLR069C	MEF1	2616.299835	-0.041260097	0.126525785	0.326100307	0.744348465	0.999020118	0.000425766
YLR071C	RGR1	3556.242124	0.012938719	0.106423231	-0.121577955	0.903233273	0.999020118	0.000425766
YLR072W	LAM6	3722.102756	0.015580184	0.082813125	-0.18813665	0.850769532	0.999020118	0.000425766
YLR074C	BUD20	3846.883836	0.100716008	0.17740235	-0.567726459	0.570220723	0.999020118	0.000425766
YLR075W	RPL10	26668.46907	0.111913067	0.215942631	-0.5182537	0.604281272	0.999020118	0.000425766
YLR077W	FMP25	2426.717276	0.107122341	0.13615787	-0.786751005	0.43142764	0.999020118	0.000425766
YLR079W	SIC1	2982.364354	0.013506574	0.15963266	-0.084610344	0.932571176	0.999020118	0.000425766
YLR080W	EMP46	2761.464283	0.094756596	0.244260808	-0.387932048	0.698066321	0.999020118	0.000425766
YLR083C	EMP70	3864.260875	0.02821175	0.146104557	-0.193092881	0.846886228	0.999020118	0.000425766
YLR086W	SMC4	3206.64011	-0.019348969	0.106942919	0.180928001	0.85642409	0.999020118	0.000425766
YLR087C	CSF1	2089.454922	0.106118696	0.168323262	-0.630445815	0.528402944	0.999020118	0.000425766
YLR088W	GAA1	2113.193671	-0.055708969	0.115554273	0.482102201	0.629733346	0.999020118	0.000425766
YLR089C	ALT1	18298.91358	0.050674464	0.198061005	-0.255852809	0.798064495	0.999020118	0.000425766
YLR090W	XDJ1	4308.742272	0.021998918	0.153919867	-0.142924487	0.886349819	0.999020118	0.000425766
YLR092W	SUL2	17957.74433	-0.029856264	0.142748039	0.209153585	0.834328345	0.999020118	0.000425766
YLR093C	NYV1	5424.063099	0.181637495	0.143452856	-1.2661825	0.205447751	0.999020118	0.000425766
YLR094C	GIS3	4066.06535	-0.021931008	0.123108648	0.17814352	0.858610265	0.999020118	0.000425766
YLR096W	KIN2	2830.286989	-0.14596179	0.187822753	0.777125175	0.437084923	0.999020118	0.000425766
YLR097C	HRT3	2926.07205	0.10284086	0.163700467	-0.628225821	0.529856017	0.999020118	0.000425766
YLR099C	ICT1	2626.800056	-0.056016961	0.217028258	0.258109064	0.796322736	0.999020118	0.000425766
YLR100W	ERG27	2501.945247	0.02311804	0.148807242	-0.155355611	0.876540977	0.999020118	0.000425766
YLR106C	REA1	4520.394973	-0.249612624	0.216117494	1.154985742	0.248096265	0.999020118	0.000425766
YLR107W	REX3	5485.219621	-0.063685016	0.12032994	0.529253285	0.596629757	0.999020118	0.000425766
YLR109W	AHP1	26818.89652	0.230424821	0.191032619	-1.206206681	0.227737808	0.999020118	0.000425766
YLR110C	CCW12	49885.52648	-0.038540654	0.10022009	0.384560165	0.700563312	0.999020118	0.000425766
YLR113W	HOG1	5862.378639	0.030122372	0.085238613	-0.353388809	0.723796975	0.999020118	0.000425766
YLR114C	AVL9	4164.627185	0.053930843	0.10725506	-0.502827964	0.615085231	0.999020118	0.000425766
YLR116W	MSL5	2938.134815	0.069279646	0.130708062	-0.530033453	0.596088737	0.999020118	0.000425766
YLR117C	CLF1	3801.70432	-0.079700074	0.122773903	0.649161357	0.516234086	0.999020118	0.000425766
YLR118C	TML25	3400.127054	0.082901743	0.127826808	-0.648547395	0.516630967	0.999020118	0.000425766
YLR120C	YPS1	21090.92199	-0.641740971	0.254483173	2.521742261	0.011677523	0.403993526	0.393625594
YLR121C	YPS3	7464.856633	-0.304707742	0.168438038	1.809019779	0.070447931	0.823073331	0.08456147
YLR127C	APC2	2312.309438	-0.037121114	0.096908391	0.383053663	0.701679975	0.999020118	0.000425766
YLR129W	DIP2	3374.972095	-0.061160616	0.194901174	0.313803217	0.753670501	0.999020118	0.000425766
YLR130C	ZRT2	6704.237185	0.151776606	0.13894108	-1.092381076	0.274665637	0.999020118	0.000425766
YLR133W	CKI1	1991.967849	-0.197667837	0.121103423	1.632223369	0.10263244	0.922270698	0.035141589
YLR134W	PDC5	12912.84817	0.3412286	0.215940344	-1.580198469	0.114061422	0.936464054	0.028508888
YLR135W	SLX4	2041.602144	0.00077049	0.114240057	-0.006744478	0.994618726	0.999401984	0.000259793
YLR138W	NHA1	4786.407739	-0.187421953	0.16417047	1.141630119	0.253607799	0.999020118	0.000425766
YLR142W	PUT1	63045.1465	-0.074542812	0.215906809	0.345254567	0.729903	0.999020118	0.000425766
YLR144C	ACF2	2115.761677	0.021862068	0.092695892	-0.235847215	0.81355123	0.999020118	0.000425766
YLR149C	GID11	5055.657135	-0.312306866	0.16797927	1.859198854	0.062998957	0.810052807	0.091486669
YLR150W	STM1	12042.78875	0.154348178	0.216037224	-0.714451775	0.474947867	0.999020118	0.000425766
YLR152C	YLR152C	5792.15585	0.024061675	0.21832479	-0.110210457	0.912242469	0.999020118	0.000425766
YLR153C	ACS2	8770.673474	-0.026887064	0.183649615	0.146404141	0.883602359	0.999020118	0.000425766
YLR163C	MAS1	3659.377314	0.125969897	0.156569092	-0.80456427	0.421071168	0.999020118	0.000425766
YLR167W	RPS31	20364.12981	0.188497007	0.200590729	-0.939709464	0.347366609	0.999020118	0.000425766
YLR168C	UPS2	2976.051488	-0.057575028	0.137118461	0.419892604	0.674563911	0.999020118	0.000425766
YLR173W	TAG1	2710.897276	-0.054225463	0.101350191	0.535030693	0.592628633	0.999020118	0.000425766
YLR175W	CBF5	5979.677664	0.072785483	0.191350666	-0.380377474	0.703665233	0.999020118	0.000425766
YLR177W	YLR177W	5082.303588	-0.615175536	0.279786761	2.198729967	0.027897129	0.594013387	0.226203768
YLR178C	TFS1	7506.193525	-0.07386188	0.216083139	0.341821578	0.73248517	0.999020118	0.000425766
YLR179C	YLR179C	15471.29821	0.215095296	0.132805625	-1.619624897	0.105312878	0.922270698	0.035141589
YLR180W	SAM1	11252.73973	-0.005311582	0.188173049	0.028227114	0.977481012	0.999020118	0.000425766
YLR182W	SWI6	1999.981144	0.072854729	0.110470444	-0.659495215	0.509577818	0.999020118	0.000425766
YLR185W	RPL37A	4466.07096	0.326431093	0.201218146	-1.622274629	0.104744559	0.922270698	0.035141589
YLR188W	MDL1	2624.126334	-0.006782317	0.14632584	0.046350779	0.963030667	0.999020118	0.000425766
YLR189C	ATG26	6215.96289	0.080358125	0.14233525	-0.564569391	0.57236669	0.999020118	0.000425766
YLR191W	PEX13	2462.365951	0.021001729	0.111924975	-0.187641128	0.851157983	0.999020118	0.000425766
YLR192C	HCR1	4524.536672	0.041816765	0.087616257	-0.477271755	0.633168621	0.999020118	0.000425766
YLR193C	UPS1	3337.803041	0.009457337	0.114099556	-0.082886716	0.933941617	0.999020118	0.000425766
YLR194C	NCW2	2024.983044	-0.56642807	0.337360953	1.678997124	0.093152604	0.905259175	0.043227065
YLR195C	NMT1	2479.297914	0.098233581	0.096349385	-1.019555871	0.307939143	0.999020118	0.000425766
YLR196W	PWP1	3773.374432	0.152277268	0.153033563	-0.995057977	0.319708067	0.999020118	0.000425766
YLR197W	NOP56	4850.545435	0.00788174	0.222229173	-0.03546672	0.971707584	0.999020118	0.000425766
YLR201C	COQ9	2344.180765	-0.094807673	0.186917425	0.507216881	0.612002651	0.999020118	0.000425766
YLR203C	MSS51	3290.988727	0.078416813	0.094876733	-0.826512578	0.408513386	0.999020118	0.000425766
YLR206W	ENT2	7312.338532	0.031743852	0.181606101	-0.174795076	0.861240658	0.999020118	0.000425766
YLR207W	HRD3	2786.957437	0.023196848	0.098155498	-0.236327551	0.81317851	0.999020118	0.000425766
YLR208W	SEC13	4042.898327	-0.001539246	0.091002308	0.016914358	0.986504938	0.999020118	0.000425766
YLR216C	CPR6	4831.003315	0.267307378	0.168231518	-1.588925677	0.112077173	0.936464054	0.028508888
