gene	name	baseMean	log2_FC	lfcSE	stat	pvalue	padj	minus_log10_pvalue
YKL176C	LST4	4686.01226	0.092425543	0.075229859	-1.228575243	0.219231103	0.999691806	0.000133868
YKL178C	STE3	2497.105118	0.026268106	0.218547827	-0.120193856	0.904329585	0.999691806	0.000133868
YKL179C	COY1	2393.411462	-0.070542647	0.105762895	0.666988612	0.504779408	0.999691806	0.000133868
YKL180W	RPL17A	7246.804768	0.151727634	0.223088002	-0.680124582	0.496425581	0.999691806	0.000133868
YKL181W	PRS1	6732.305205	0.051314724	0.158186351	-0.32439413	0.745639664	0.999691806	0.000133868
YKL182W	FAS1	13179.86414	0.100641277	0.324915453	-0.309746045	0.756754085	0.999691806	0.000133868
YKL183W	LOT5	1897.855947	0.0184118	0.140559482	-0.130989384	0.895783705	0.999691806	0.000133868
YKL184W	SPE1	1836.199843	-0.080355481	0.12067264	0.665896433	0.5054773	0.999691806	0.000133868
YKL185W	ASH1	2281.052903	-0.078786748	0.259610639	0.303480428	0.761523761	0.999691806	0.000133868
YKL186C	MTR2	2003.076405	-0.004352948	0.124181295	0.035053172	0.972037342	0.999691806	0.000133868
YKL187C	FAT3	358.1237989	-0.361648947	0.313006409	1.155404286	0.247924908	0.999691806	0.000133868
YKL188C	PXA2	3593.709313	-0.254036766	0.282253242	0.900031347	0.368103569	0.999691806	0.000133868
YKL189W	HYM1	2242.370761	-0.044061241	0.137471717	0.320511312	0.748580756	0.999691806	0.000133868
YKL190W	CNB1	3200.091986	-0.05221301	0.109201279	0.478135523	0.63255375	0.999691806	0.000133868
YKL191W	DPH2	4492.836785	0.155313877	0.126268306	-1.230030579	0.218685654	0.999691806	0.000133868
YKL192C	ACP1	4257.343255	0.127970664	0.107366306	-1.191907108	0.233297671	0.999691806	0.000133868
YKL193C	SDS22	1895.137089	-0.001054225	0.196958915	0.005352515	0.995729332	0.999691806	0.000133868
YKL194C	MST1	872.7472183	-0.095965073	0.159775442	0.600624676	0.548089999	0.999691806	0.000133868
YKL195W	MIA40	4631.741093	-0.13160044	0.13286164	0.990507415	0.321926167	0.999691806	0.000133868
YKL196C	YKT6	3775.445572	-0.030852345	0.150426633	0.205098957	0.837494812	0.999691806	0.000133868
YKL197C	PEX1	1513.185815	-0.289553026	0.153041681	1.891988016	0.058492578	0.994468862	0.002408811
YKL198C	PTK1	1547.092907	-0.162878129	0.201986118	0.806382791	0.420022167	0.999691806	0.000133868
YKL201C	MNN4	6418.653538	0.022355162	0.156715104	-0.142648421	0.886567854	0.999691806	0.000133868
YKL203C	TOR2	2836.414145	-0.078314623	0.103037342	0.760060589	0.447218369	0.999691806	0.000133868
YKL204W	EAP1	2544.657844	-0.064382871	0.101661986	0.633303294	0.526535603	0.999691806	0.000133868
YKL205W	LOS1	3446.289291	0.10878043	0.160306592	-0.678577398	0.497405668	0.999691806	0.000133868
YKL206C	ADD66	2025.398386	0.078528554	0.108395751	-0.72446155	0.468782424	0.999691806	0.000133868
YKL207W	EMC3	4916.014457	0.115086027	0.088235529	-1.304304834	0.192129668	0.999691806	0.000133868
YKL208W	CBT1	934.5452828	-0.071243429	0.177646045	0.401041458	0.688389601	0.999691806	0.000133868
YKL209C	STE6	1423.40161	-0.156708053	0.150545102	1.040937572	0.297904523	0.999691806	0.000133868
YKL210W	UBA1	8356.889141	-0.019434024	0.114403546	0.169872571	0.865110353	0.999691806	0.000133868
YKL211C	TRP3	9618.136534	0.226660684	0.186570385	-1.214880293	0.224411751	0.999691806	0.000133868
YKL212W	SAC1	4260.300176	-0.019250369	0.147423405	0.130578787	0.896108525	0.999691806	0.000133868
YKL213C	DOA1	3956.819045	0.057863717	0.134867492	-0.429041247	0.667893208	0.999691806	0.000133868
YKL214C	YRA2	1808.607534	0.052186687	0.091292193	-0.571644572	0.567562792	0.999691806	0.000133868
YKL215C	OXP1	1506.185475	-0.237532232	0.162589646	1.460930865	0.144034415	0.999691806	0.000133868
YKL216W	URA1	3041.562827	-0.08398777	0.24699781	0.340034471	0.733830569	0.999691806	0.000133868
YKL217W	JEN1	3941.075632	-0.090927998	0.182846062	0.497292623	0.618982713	0.999691806	0.000133868
YKL218C	SRY1	8597.056762	0.158838976	0.171886539	-0.924092003	0.355438417	0.999691806	0.000133868
YKL219W	COS9	1797.45993	0.279341296	0.107941799	-2.587888102	0.009656634	0.553847483	0.256609814
YKL220C	FRE2	352.8522716	-0.073789414	0.191260198	0.385806428	0.699640034	0.999691806	0.000133868
YKL221W	MCH2	562.0082849	-0.314060798	0.254418167	1.234427562	0.217043624	0.999691806	0.000133868
YKL222C	YKL222C	2086.797634	-0.158043756	0.160559584	0.984330877	0.324952853	0.999691806	0.000133868
YKR001C	VPS1	3710.05993	0.018196866	0.116650072	-0.155995329	0.876036703	0.999691806	0.000133868
YKR002W	PAP1	3156.744087	0.086658256	0.104678574	-0.827850937	0.407754923	0.999691806	0.000133868
YKR003W	OSH6	1423.88402	-0.119266263	0.176479729	0.675807153	0.499163092	0.999691806	0.000133868
YKR004C	ECM9	1776.497222	0.287657969	0.114420719	-2.514037419	0.011935777	0.631088754	0.199909559
YKR005C	YKR005C	547.6020889	0.1708848	0.119330794	-1.432026002	0.15213638	0.999691806	0.000133868
YKR006C	MRPL13	1919.35965	-0.071860316	0.094253916	0.762411986	0.445814155	0.999691806	0.000133868
YKR007W	MEH1	1776.28185	0.08039314	0.127772865	-0.629187898	0.529226051	0.999691806	0.000133868
YKR008W	RSC4	2860.092644	0.032517737	0.105022606	-0.309626075	0.756845325	0.999691806	0.000133868
YKR009C	FOX2	2463.718823	0.007487634	0.151601751	-0.049390157	0.960608372	0.999691806	0.000133868
YKR010C	TOF2	1105.681113	-0.14479274	0.096204491	1.505051772	0.132310767	0.999691806	0.000133868
YKR011C	YKR011C	1112.646102	-0.016117047	0.21974135	0.073345536	0.941531157	0.999691806	0.000133868
YKR012C	YKR012C	419.6581046	0.044046081	0.171412169	-0.256960061	0.797209605	0.999691806	0.000133868
YKR013W	PRY2	565.5468992	-0.078303899	0.172052364	0.455116668	0.649025307	0.999691806	0.000133868
YKR014C	YPT52	9843.506935	0.036966736	0.121401239	-0.304500479	0.760746628	0.999691806	0.000133868
YKR016W	MIC60	2538.599602	-0.12694059	0.159760447	0.794568321	0.426864652	0.999691806	0.000133868
YKR017C	HEL1	2712.759478	-0.130763314	0.165168763	0.791695184	0.428538431	0.999691806	0.000133868
YKR018C	YKR018C	11832.4059	0.080370937	0.093194228	-0.862402515	0.388466057	0.999691806	0.000133868
YKR019C	IRS4	2334.872229	0.020989987	0.151940146	-0.138146421	0.890124699	0.999691806	0.000133868
YKR020W	VPS51	1227.045691	0.026107353	0.115589042	-0.225863566	0.821307535	0.999691806	0.000133868
YKR021W	ALY1	3985.789145	-0.040025143	0.096481611	0.41484738	0.678253633	0.999691806	0.000133868
YKR022C	NTR2	2045.403403	-0.003299146	0.101716265	0.032434796	0.974125314	0.999691806	0.000133868
YKR023W	RQT4	1966.861055	-0.181871794	0.101438773	1.792921866	0.072985418	0.999691806	0.000133868
YKR024C	DBP7	2326.638998	-0.075519386	0.142368624	0.530449641	0.595800216	0.999691806	0.000133868
YKR025W	RPC37	4154.420175	0.010393789	0.148653194	-0.069919713	0.944257563	0.999691806	0.000133868
YKR026C	GCN3	2148.741797	-0.022271667	0.136996803	0.162570706	0.870856453	0.999691806	0.000133868
YKR027W	BCH2	1173.043959	-0.263201775	0.182835177	1.439557636	0.149992592	0.999691806	0.000133868
YKR028W	SAP190	4293.229871	-0.121875817	0.10469888	1.164060373	0.244399546	0.999691806	0.000133868
YKR029C	SET3	2313.400473	-0.104213935	0.10281899	1.013566991	0.310789415	0.999691806	0.000133868
YKR030W	GMH1	2104.487826	-0.095326837	0.154395902	0.617418185	0.53695893	0.999691806	0.000133868
YKR031C	SPO14	3806.253428	-0.255777309	0.132256776	1.933944829	0.053119911	0.970118247	0.013175327
YKR034W	DAL80	7428.003463	0.072123328	0.148803349	-0.484688873	0.62789706	0.999691806	0.000133868
YKR035W-A	DID2	3311.030293	-0.155711129	0.111259387	1.399532502	0.161653359	0.999691806	0.000133868
YKR036C	CAF4	4189.421551	0.017908587	0.121014335	-0.147987321	0.882352775	0.999691806	0.000133868
YKR037C	SPC34	607.2051558	-0.000708432	0.137598954	0.005148527	0.995892088	0.999691806	0.000133868
YKR038C	KAE1	3715.836617	0.092527116	0.097518732	-0.94881377	0.342715337	0.999691806	0.000133868
YKR039W	GAP1	47711.98707	-0.229495901	0.24730469	0.927988471	0.35341355	0.999691806	0.000133868
YKR042W	UTH1	12706.91617	0.096625289	0.210158191	-0.459774079	0.645678391	0.999691806	0.000133868
YKR043C	SHB17	4632.149624	0.124919669	0.138662489	-0.900890136	0.367646736	0.999691806	0.000133868
YKR044W	UIP5	2789.063826	0.054848558	0.133385305	-0.411203906	0.680923025	0.999691806	0.000133868
YKR045C	YKR045C	779.6254864	0.020021872	0.140420666	-0.14258494	0.886617992	0.999691806	0.000133868
YKR046C	PLN1	11138.55464	0.090175115	0.115907544	-0.777991772	0.436573864	0.999691806	0.000133868
YKR048C	NAP1	7031.714975	0.012375269	0.115287302	-0.107342864	0.91451698	0.999691806	0.000133868
YKR049C	FMP46	6413.607281	0.094663024	0.113063464	-0.837255653	0.402448881	0.999691806	0.000133868
YKR050W	TRK2	820.88488	-0.156550638	0.155620587	1.005976405	0.31442692	0.999691806	0.000133868
YKR051W	HFL1	2936.293325	-0.028769025	0.130441357	0.22055141	0.825441738	0.999691806	0.000133868
YKR052C	MRS4	3715.433478	-0.040285895	0.304273647	0.132400212	0.894667747	0.999691806	0.000133868
YKR054C	DYN1	1422.88275	-0.122613429	0.111870332	1.096031689	0.273064907	0.999691806	0.000133868
YKR055W	RHO4	1318.992069	-0.041349615	0.111567855	0.370623019	0.710918334	0.999691806	0.000133868
YKR056W	TRM2	4359.308325	-0.01497677	0.151084263	0.099128593	0.92103617	0.999691806	0.000133868
YKR057W	RPS21A	2440.319281	0.127185908	0.226504542	-0.561515925	0.574445877	0.999691806	0.000133868
YKR058W	GLG1	6785.991061	0.198719462	0.183403251	-1.083511121	0.278581617	0.999691806	0.000133868
YKR059W	TIF1	1160.646339	-0.034931669	0.199663544	0.174952666	0.861116827	0.999691806	0.000133868
YKR060W	UTP30	1432.397012	-0.28704963	0.151750969	1.891583505	0.058546495	0.994468862	0.002408811
YKR061W	KTR2	2600.228385	-0.009460744	0.111706734	0.084692691	0.932505707	0.999691806	0.000133868
YKR062W	TFA2	5139.946259	0.112373114	0.099330831	-1.131301459	0.25792823	0.999691806	0.000133868
YKR063C	LAS1	2595.188152	-0.048972001	0.095478526	0.512911158	0.608013468	0.999691806	0.000133868
YKR064W	OAF3	3581.111368	-0.028608585	0.10722825	0.266800815	0.789622527	0.999691806	0.000133868
YKR065C	PAM17	1491.665576	0.050461486	0.109974494	-0.458847181	0.646343911	0.999691806	0.000133868
YKR066C	CCP1	17417.96903	0.056911279	0.116562125	-0.488248472	0.625373855	0.999691806	0.000133868
YKR067W	GPT2	8759.165271	-0.038301328	0.309950757	0.1235723	0.901653926	0.999691806	0.000133868
YKR068C	BET3	2306.789142	-0.012503789	0.116280524	0.10753124	0.914367543	0.999691806	0.000133868
YKR069W	MET1	11054.88252	0.148773347	0.136739094	-1.088008867	0.276591193	0.999691806	0.000133868
YKR070W	YKR070W	1945.774681	-0.025854676	0.126800761	0.203900007	0.83843164	0.999691806	0.000133868
YKR071C	DRE2	16742.0465	0.193198677	0.12732709	-1.517341501	0.129180485	0.999691806	0.000133868
YKR072C	SIS2	6697.478152	0.134062336	0.081514929	-1.64463539	0.100045024	0.999691806	0.000133868
YKR074W	AIM29	1787.819459	0.052279167	0.110432664	-0.473403112	0.63592561	0.999691806	0.000133868
YKR075C	YKR075C	27294.38855	0.014848897	0.330859353	-0.044879785	0.96420313	0.999691806	0.000133868
YKR076W	ECM4	9299.053061	0.064294982	0.204949611	-0.313711168	0.753740418	0.999691806	0.000133868
YKR077W	MSA2	1447.519284	-0.262019441	0.207763174	1.261144769	0.207256694	0.999691806	0.000133868
YKR078W	YKR078W	1829.587458	-0.113939865	0.119842401	0.950747516	0.341732561	0.999691806	0.000133868
YKR079C	TRZ1	1780.317246	-0.216062809	0.201828404	1.070527265	0.284382043	0.999691806	0.000133868
YKR080W	MTD1	2793.386611	-0.028604048	0.129820916	0.220334667	0.825610523	0.999691806	0.000133868
YKR081C	RPF2	3245.209444	0.061294337	0.152290503	-0.40248299	0.687328604	0.999691806	0.000133868
YKR082W	NUP133	2515.760732	-0.208132611	0.142706796	1.458463201	0.144712911	0.999691806	0.000133868
YKR083C	DAD2	471.7746045	-0.167943521	0.14027965	1.197205159	0.231226599	0.999691806	0.000133868
YKR084C	HBS1	2948.533501	0.060717346	0.089245506	-0.680340658	0.496288786	0.999691806	0.000133868
YKR085C	MRPL20	1405.759754	0.099587537	0.093217939	-1.068330177	0.285371601	0.999691806	0.000133868
YKR086W	PRP16	4162.362465	0.038902472	0.114052607	-0.341092351	0.733034059	0.999691806	0.000133868
YKR087C	OMA1	2263.501936	-0.006771351	0.093190762	0.072661184	0.942075738	0.999691806	0.000133868
YKR088C	TVP38	1786.949717	0.019403882	0.087628414	-0.22143368	0.82475477	0.999691806	0.000133868
YKR089C	TGL4	8836.349724	0.034192499	0.139445747	-0.245202883	0.806299344	0.999691806	0.000133868
YKR090W	PXL1	1018.962401	-0.226375683	0.144308678	1.568690718	0.116720022	0.999691806	0.000133868
YKR091W	SRL3	1578.420527	-0.68876259	0.190942515	3.607172512	0.000309552	0.078876763	1.103050923
YKR092C	SRP40	3444.824661	-0.071764197	0.197503679	0.363356252	0.716338778	0.999691806	0.000133868
YKR093W	PTR2	2132.431725	-0.043884608	0.239790189	0.183012526	0.854788191	0.999691806	0.000133868
YKR094C	RPL40B	4942.521729	0.03950307	0.220827351	-0.178886671	0.858026689	0.999691806	0.000133868
YKR095W	MLP1	5640.720541	-0.055918866	0.119402503	0.468322393	0.639554057	0.999691806	0.000133868
YKR095W-A	PCC1	443.6811345	-0.021562838	0.136006836	0.158542311	0.874029483	0.999691806	0.000133868
YKR096W	ESL2	5054.857141	-0.107015592	0.110842147	0.965477435	0.334305733	0.999691806	0.000133868
YKR097W	PCK1	800.405525	-0.122884105	0.232575659	0.528361846	0.597248214	0.999691806	0.000133868
YKR098C	UBP11	3364.128696	-0.023463234	0.178367077	0.131544646	0.895344471	0.999691806	0.000133868
YKR099W	BAS1	6555.838105	0.044494833	0.115234494	-0.386124259	0.699404645	0.999691806	0.000133868
YKR100C	SKG1	6679.639419	0.180302955	0.156604025	-1.151330273	0.249596387	0.999691806	0.000133868
YKR101W	SIR1	2892.069459	-0.043579443	0.167526387	0.2601348	0.794759795	0.999691806	0.000133868
YKR102W	FLO10	1314.519688	-0.028323971	0.176674814	0.160316969	0.872631393	0.999691806	0.000133868
YKR103W	NFT1	460.5324338	0.052672554	0.136000559	-0.387296598	0.698536644	0.999691806	0.000133868
YLL001W	DNM1	2730.140681	-0.198644843	0.178943759	1.110096513	0.26695744	0.999691806	0.000133868
YLL003W	SFI1	2877.822025	-0.049825196	0.100587778	0.49534046	0.620359815	0.999691806	0.000133868
YLL004W	ORC3	1297.909167	0.028201494	0.20161305	-0.139879309	0.888755349	0.999691806	0.000133868
YLL006W	MMM1	1416.26901	-0.034488954	0.113950691	0.302665599	0.762144717	0.999691806	0.000133868
YLL007C	LMO1	843.2518713	-0.277294206	0.117577281	2.358399537	0.018353927	0.71168017	0.147715135
YLL008W	DRS1	3567.703447	-0.088216543	0.223611821	0.39450751	0.693206384	0.999691806	0.000133868
YLL009C	COX17	1554.695642	-0.144742939	0.176574788	0.819725969	0.412372342	0.999691806	0.000133868
YLL010C	PSR1	4934.379204	0.113653804	0.118308596	-0.960655508	0.336725409	0.999691806	0.000133868
YLL011W	SOF1	2702.007687	0.0092665	0.181480182	-0.05106067	0.959277176	0.999691806	0.000133868
YLL012W	YEH1	2488.844626	-0.0692797	0.373310613	0.18558192	0.852772633	0.999691806	0.000133868
YLL013C	PUF3	1316.461172	-0.112278676	0.159714525	0.702996023	0.482058228	0.999691806	0.000133868
YLL014W	EMC6	1546.824676	0.170273456	0.107809009	-1.579399148	0.114244533	0.999691806	0.000133868
YLL015W	BPT1	3464.764624	-0.164677146	0.103030523	1.598333599	0.109968754	0.999691806	0.000133868
YLL018C	DPS1	16052.24607	0.09045738	0.092300421	-0.980032152	0.327070248	0.999691806	0.000133868
YLL018C-A	COX19	1090.937307	0.014565301	0.183137289	-0.079532142	0.936609367	0.999691806	0.000133868
YLL019C	KNS1	11669.12315	0.021121562	0.240644129	-0.087770944	0.930058732	0.999691806	0.000133868
YLL020C	YLL020C	665.4999471	0.02219783	0.258775647	-0.085780214	0.931641136	0.999691806	0.000133868
YLL021W	SPA2	3012.143752	-0.274671107	0.131903204	2.082368729	0.037308802	0.880262883	0.05538761
YLL022C	HIF1	1836.280738	0.013335207	0.120690693	-0.110490765	0.912020173	0.999691806	0.000133868
YLL023C	POM33	4076.157971	0.074354166	0.181075878	-0.410624357	0.681348001	0.999691806	0.000133868
YLL024C	SSA2	4526.422317	0.410937449	0.239540023	-1.715527296	0.086248595	0.999691806	0.000133868
YLL026W	HSP104	27861.17305	0.392113738	0.247780294	-1.582505745	0.113534162	0.999691806	0.000133868
YLL027W	ISA1	10753.81204	0.241422017	0.070802376	-3.409801055	0.000650103	0.12047509	0.91910274
YLL028W	TPO1	4770.049124	0.207673668	0.167544568	-1.239512993	0.21515558	0.999691806	0.000133868
YLL029W	FRA1	12828.32701	0.192464157	0.128280467	-1.500338765	0.133526673	0.999691806	0.000133868
YLL031C	GPI13	2357.680445	-0.089695723	0.116653135	0.768909667	0.441946938	0.999691806	0.000133868
YLL032C	YLL032C	1396.926787	-0.108943227	0.128302767	0.849110509	0.395819803	0.999691806	0.000133868
YLL033W	IRC19	393.6906948	-0.051663907	0.137447145	0.375881992	0.707004629	0.999691806	0.000133868
YLL034C	RIX7	1775.773678	-0.223793682	0.235360682	0.950854155	0.341678417	0.999691806	0.000133868
YLL035W	GRC3	3738.092473	0.0820504	0.141577044	-0.579545931	0.562220864	0.999691806	0.000133868
YLL036C	PRP19	4577.090734	0.077099383	0.124598132	-0.618784419	0.536058388	0.999691806	0.000133868
YLL038C	ENT4	1069.775114	-0.004840372	0.212030623	0.022828644	0.98178696	0.999691806	0.000133868
YLL039C	UBI4	21091.2106	0.091304558	0.149651468	-0.610114681	0.541785842	0.999691806	0.000133868
YLL040C	VPS13	6795.94307	0.009021278	0.193184368	-0.046697764	0.962754113	0.999691806	0.000133868
YLL041C	SDH2	12302.98121	0.070519115	0.140528291	-0.501814365	0.615798108	0.999691806	0.000133868
YLL043W	FPS1	6084.858663	0.007147764	0.135977728	-0.052565696	0.95807795	0.999691806	0.000133868
YLL045C	RPL8B	12221.93997	0.154390442	0.215227535	-0.71733592	0.473166849	0.999691806	0.000133868
YLL046C	RNP1	384.2133199	0.123482339	0.175882245	-0.70207393	0.482633059	0.999691806	0.000133868
YLL048C	YBT1	13176.96387	0.087221408	0.185257104	-0.470812756	0.637774455	0.999691806	0.000133868
YLL049W	LDB18	1050.349887	-0.049192982	0.115405985	0.426260237	0.669918229	0.999691806	0.000133868
YLL050C	COF1	8214.752567	0.121721186	0.112280547	-1.084080806	0.278328972	0.999691806	0.000133868
YLL051C	FRE6	4679.348168	-0.002887924	0.120814518	0.023903784	0.980929356	0.999691806	0.000133868
YLL052C	AQY2	541.4034081	-0.007361455	0.289202659	0.025454312	0.97969259	0.999691806	0.000133868
YLL053C	YLL053C	586.9611868	-0.012517093	0.29607507	0.042276753	0.966278077	0.999691806	0.000133868
YLL054C	YLL054C	1476.182736	-0.163739172	0.16365944	1.000487185	0.317074796	0.999691806	0.000133868
YLL055W	YCT1	31255.89601	0.421089058	0.217172791	-1.938958633	0.052506375	0.970118247	0.013175327
YLL056C	YLL056C	3958.969292	0.45072374	0.119771421	-3.763199397	0.000167753	0.059843208	1.22298513
YLL057C	JLP1	894.3806362	-0.027924898	0.134613232	0.207445416	0.835662017	0.999691806	0.000133868
YLL058W	YLL058W	4907.885792	0.190186691	0.146676331	-1.296642002	0.194754394	0.999691806	0.000133868
YLL059C	YLL059C	822.8045793	0.021006823	0.119799365	-0.175350037	0.860804597	0.999691806	0.000133868
YLL060C	GTT2	6388.083323	0.025808274	0.09195929	-0.280648901	0.778979705	0.999691806	0.000133868
YLL061W	MMP1	1186.858704	-0.191752804	0.370526063	0.517515023	0.604796684	0.999691806	0.000133868
YLL062C	MHT1	575.9513926	0.041073012	0.215535276	-0.190562829	0.848868115	0.999691806	0.000133868
YLL063C	AYT1	1194.729079	-0.080539268	0.150745785	0.534272108	0.593153287	0.999691806	0.000133868
YLR001C	YLR001C	3889.953524	-0.046691371	0.096411726	0.484291411	0.628179071	0.999691806	0.000133868
YLR002C	NOC3	2290.166793	-0.114281242	0.13713869	0.833326043	0.404660872	0.999691806	0.000133868
YLR003C	CMS1	971.6012427	-0.015693038	0.170610867	0.09198147	0.926712762	0.999691806	0.000133868
YLR004C	THI73	44533.64251	0.204774671	0.138031936	-1.483531105	0.137933358	0.999691806	0.000133868
YLR005W	SSL1	9314.027421	0.07989028	0.10046601	-0.795197099	0.426498859	0.999691806	0.000133868
YLR006C	SSK1	2330.829915	0.122498106	0.179659606	-0.681834433	0.495343648	0.999691806	0.000133868
YLR007W	NSE1	6498.279757	0.169188713	0.178957171	-0.945414551	0.344447276	0.999691806	0.000133868
YLR008C	PAM18	1750.953259	0.127574354	0.101108413	-1.261758056	0.207035859	0.999691806	0.000133868
YLR009W	RLP24	3549.682805	-0.06737565	0.222458108	0.302868932	0.761989749	0.999691806	0.000133868
YLR010C	TEN1	649.4649852	0.067843849	0.117842452	-0.575716545	0.56480679	0.999691806	0.000133868
YLR011W	LOT6	532.0681412	-0.096880605	0.16639786	0.582222664	0.560416709	0.999691806	0.000133868
YLR014C	PPR1	1430.618999	-0.076212905	0.119786114	0.63624157	0.524618982	0.999691806	0.000133868
YLR015W	BRE2	2106.43922	0.016762182	0.088152575	-0.190149656	0.84919186	0.999691806	0.000133868
YLR016C	PML1	2106.558839	0.170285407	0.139268501	-1.222713006	0.221438113	0.999691806	0.000133868
YLR017W	MEU1	3113.175066	0.035495953	0.177316463	-0.200184191	0.84133653	0.999691806	0.000133868
YLR018C	POM34	2158.061321	0.176083878	0.099379975	-1.771824535	0.076423688	0.999691806	0.000133868
YLR019W	PSR2	4834.475675	-0.036963852	0.115175997	0.320933635	0.748260684	0.999691806	0.000133868
YLR020C	YEH2	3490.043922	0.189828103	0.160987958	-1.179144738	0.238340547	0.999691806	0.000133868
YLR021W	IRC25	1111.183782	0.059990509	0.155089971	-0.386811015	0.698896122	0.999691806	0.000133868
YLR022C	SDO1	812.1588743	-0.036685707	0.221751438	0.165436164	0.868600691	0.999691806	0.000133868
YLR023C	IZH3	22500.33887	0.16936766	0.223986716	-0.756150467	0.449558987	0.999691806	0.000133868
YLR024C	UBR2	2479.286543	-0.195992392	0.187607887	1.044691644	0.296165508	0.999691806	0.000133868
YLR025W	SNF7	6219.712772	-0.036888695	0.105155059	0.350802856	0.725736254	0.999691806	0.000133868
YLR026C	SED5	2010.840139	0.010857953	0.118679572	-0.09148965	0.92710353	0.999691806	0.000133868
YLR027C	AAT2	12832.26442	0.188487607	0.118301387	-1.593283161	0.111096683	0.999691806	0.000133868
YLR028C	ADE16	11474.70573	0.089488766	0.123882486	-0.722368177	0.470068147	0.999691806	0.000133868
YLR029C	RPL15A	17193.1495	0.142830668	0.226599182	-0.630322964	0.528483301	0.999691806	0.000133868
YLR030W	YLR030W	1296.824218	-0.001841369	0.144641964	0.01273053	0.989842781	0.999691806	0.000133868
YLR031W	YLR031W	922.3917656	0.021581913	0.140005299	-0.154150689	0.877490922	0.999691806	0.000133868
YLR032W	RAD5	2168.884224	-0.169307658	0.175226927	0.966219412	0.333934401	0.999691806	0.000133868
YLR033W	RSC58	2549.119224	0.017916724	0.110098027	-0.162734285	0.870727651	0.999691806	0.000133868
YLR034C	SMF3	3338.586081	0.08068903	0.096006817	-0.84045105	0.400655537	0.999691806	0.000133868
YLR035C	MLH2	1610.313814	-0.046964402	0.15348528	0.305986362	0.75961503	0.999691806	0.000133868
YLR036C	YLR036C	642.6162583	-0.061181088	0.147598935	0.414509006	0.678501373	0.999691806	0.000133868
YLR038C	COX12	5783.88353	0.086170991	0.228579533	-0.37698472	0.70618496	0.999691806	0.000133868
YLR039C	RIC1	1663.865231	-0.157155469	0.105356126	1.491659521	0.135788426	0.999691806	0.000133868
YLR040C	AFB1	3711.572794	-0.01688742	0.17134424	0.098558435	0.921488873	0.999691806	0.000133868
YLR043C	TRX1	2348.30729	0.061629803	0.115870898	-0.531883361	0.594806782	0.999691806	0.000133868
YLR044C	PDC1	43736.37855	0.281667782	0.126873311	-2.220071188	0.026413936	0.800825822	0.096461932
YLR045C	STU2	784.8189655	-0.19077947	0.125856097	1.515854013	0.129556271	0.999691806	0.000133868
YLR046C	YLR046C	884.3968989	0.056538608	0.105085497	-0.538024842	0.590559898	0.999691806	0.000133868
YLR047C	FRE8	1474.011722	-0.032148161	0.110130297	0.291910237	0.770355256	0.999691806	0.000133868
YLR048W	RPS0B	11308.15378	0.086625511	0.255848145	-0.338581742	0.734924839	0.999691806	0.000133868
YLR049C	MLO50	860.9136594	0.039676236	0.192632993	-0.205968017	0.836815895	0.999691806	0.000133868
YLR050C	EMA19	774.2376328	-0.111356199	0.125406551	0.887961583	0.374561417	0.999691806	0.000133868
YLR051C	FCF2	2305.15967	-0.040762441	0.147410964	0.276522454	0.782146816	0.999691806	0.000133868
YLR052W	IES3	1930.057784	0.035404334	0.126627961	-0.279593333	0.779789523	0.999691806	0.000133868
YLR053C	YLR053C	1310.857262	0.149330767	0.183775168	-0.812573146	0.416462833	0.999691806	0.000133868
YLR054C	OSW2	731.7855326	0.038949516	0.220644865	-0.176525821	0.859880865	0.999691806	0.000133868
YLR055C	SPT8	2434.661736	0.057711784	0.087074306	-0.662787756	0.507466496	0.999691806	0.000133868
YLR056W	ERG3	21862.53033	0.171143096	0.371673778	-0.460465886	0.645181853	0.999691806	0.000133868
YLR057W	MNL2	2954.481357	-0.012757897	0.128617971	0.099192179	0.920985684	0.999691806	0.000133868
YLR058C	SHM2	8757.742532	-0.041841132	0.142342192	0.293947503	0.768798019	0.999691806	0.000133868
YLR059C	REX2	2374.408231	0.075004688	0.144988044	-0.51731637	0.604935328	0.999691806	0.000133868
YLR060W	FRS1	3874.708765	-0.069453193	0.183870416	0.377729023	0.705631905	0.999691806	0.000133868
YLR061W	RPL22A	5089.137989	0.049009621	0.264140535	-0.185543734	0.852802581	0.999691806	0.000133868
YLR063W	BMT6	1175.480777	-0.218124213	0.233423774	0.934455861	0.350068794	0.999691806	0.000133868
YLR064W	PER33	1844.287306	0.187881979	0.148556936	-1.264713606	0.205974011	0.999691806	0.000133868
YLR065C	SND2	1497.094057	-0.057756926	0.176308359	0.327590402	0.74322138	0.999691806	0.000133868
YLR066W	SPC3	1753.859408	0.148693238	0.093991745	-1.581981892	0.113653704	0.999691806	0.000133868
YLR067C	PET309	1512.133533	-0.087100634	0.134339649	0.648361336	0.516751271	0.999691806	0.000133868
YLR068W	FYV7	1074.279879	-0.152934144	0.151736776	1.007891083	0.313506753	0.999691806	0.000133868
YLR069C	MEF1	2616.299835	-0.136790493	0.127039217	1.076757998	0.281588394	0.999691806	0.000133868
YLR070C	XYL2	850.1696168	-0.285583638	0.218404658	1.3075895	0.19101258	0.999691806	0.000133868
YLR071C	RGR1	3556.242124	-0.002824656	0.10680789	0.026446134	0.978901497	0.999691806	0.000133868
