gene	name	baseMean	log2_FC	lfcSE	stat	pvalue	padj	minus_log10_pvalue
YHR053C	CUP1-1	6.194143452	0.230287496	0.368185957	0.625465181	0.531665794	0.668553747	0.174863673
YHR054C	YHR054C	168.5880099	-0.196880588	0.224688156	-0.876239282	0.380899966	0.526581203	0.278534648
YHR054W-A	YHR054W-A	0.701851663	-0.079689766	0.179150653	-0.444819848	0.65644995	0.76864537	0.114273984
YHR055C	CUP1-2	7.222009034	0.283365999	0.372994549	0.759705469	0.447430659	0.592279024	0.227473648
YHR056C	RSC30	1774.813302	0.086502875	0.107952653	0.801303837	0.42295577	0.56965427	0.244388643
YHR056W-A	YHR056W-A	22.74451209	-1.172933395	0.341328159	-3.436380397	0.000589543	0.002407578	2.618419723
YHR057C	CPR2	6249.624487	0.035948305	0.078375318	0.458668699	0.646472095	0.761640728	0.11824984
YHR058C	MED6	1833.199335	0.065308688	0.11621922	0.561943953	0.574154206	0.704485689	0.152127825
YHR059W	FYV4	768.7417055	-0.196442335	0.148079037	-1.326604626	0.184639505	0.304568244	0.516315381
YHR060W	VMA22	667.1015208	0.220995046	0.144245388	1.532077026	0.125503428	0.224320937	0.649130189
YHR061C	GIC1	45.50032422	-1.149940943	0.271591668	-4.234080348	2.29E-05	0.00012967	3.887159732
YHR062C	RPP1	769.3881012	-0.125050584	0.159670762	-0.783177726	0.433522753	0.579192117	0.237177358
YHR063C	PAN5	5911.527951	-0.372169936	0.138213758	-2.692712667	0.007087332	0.02134433	1.670717473
YHR063W-A	YHR063W-A	8.425993872	-0.537588141	0.37236332	-1.443719376	0.148817929	0.257397288	0.589396034
YHR064C	SSZ1	5656.169565	-0.274680669	0.120144987	-2.286243272	0.022240031	0.055658985	1.254464719
YHR065C	RRP3	2782.053758	0.08354837	0.145248414	0.575210204	0.565149142	0.697397485	0.156519623
YHR066W	SSF1	3037.125692	0.368030911	0.152506986	2.413206893	0.015812841	0.042156734	1.375133042
YHR067W	HTD2	1381.101736	0.068298434	0.132296052	0.516254518	0.605676658	0.729351851	0.137062911
YHR068W	DYS1	4174.817393	-0.046393574	0.18132975	-0.255851972	0.798065142	0.87252631	0.059221469
YHR069C	RRP4	4508.03911	0.055177224	0.136194767	0.405134684	0.685378513	0.792495654	0.101003111
YHR069C-A	YHR069C-A	61.80943598	-0.794752995	0.287844223	-2.761052445	0.005761542	0.01790914	1.746925278
YHR070C-A	YHR070C-A	6.684850214	-0.714812695	0.369852075	-1.932698888	0.053273302	0.113573774	0.944721944
YHR070W	TRM5	3579.656282	0.137797645	0.206580707	0.667040242	0.504746429	0.645801864	0.189900706
YHR071C-A	YHR071C-A	91.42490093	0.596739918	0.293885685	2.030517133	0.042304001	0.094476993	1.024673938
YHR071W	PCL5	50364.47158	1.172074793	0.098778017	11.8657453	1.78E-32	1.86E-30	29.72958
YHR072W	ERG7	5211.778258	0.009989664	0.165424522	0.060388049	0.951846577	0.972401901	0.012154201
YHR072W-A	NOP10	3977.151673	0.016698997	0.140488805	0.118863545	0.905383464	0.94186039	0.026013467
YHR073C-B	YHR073C-B	1.736552624	-0.24278076	0.261221282	-0.929406508	0.352678456	0.497433966	0.303264563
YHR073W	OSH3	5106.33965	0.165624283	0.114773906	1.443048245	0.149006881	0.257592317	0.589067094
YHR074W	QNS1	3580.092892	0.18766543	0.104911672	1.788794586	0.073647903	0.146459669	0.834281953
YHR075C	PPE1	2248.058916	0.094248598	0.211166499	0.44632363	0.65536349	0.767789367	0.114757907
YHR076W	PTC7	1638.009027	-0.10816782	0.085602244	-1.263609636	0.206370173	0.331553072	0.479446944
YHR077C	NMD2	5092.881964	-0.333740384	0.108583366	-3.073586638	0.002115023	0.007506825	2.124543729
YHR078W	YHR078W	4695.815553	-0.008804597	0.092941582	-0.094732595	0.924527227	0.955639707	0.019705814
YHR079C	IRE1	2428.778621	0.109707883	0.143007272	0.767148985	0.442992941	0.587725127	0.230825741
YHR079C-A	SAE3	28.0847038	0.50603936	0.340543668	1.485974951	0.137285747	0.24175042	0.616632763
YHR080C	LAM4	4244.198453	-0.002341605	0.198129395	-0.011818565	0.990570369	0.993636676	0.002772387
YHR081W	LRP1	2298.879578	0.338457695	0.093289686	3.628029101	0.000285593	0.001254867	2.901402324
YHR082C	KSP1	6051.118941	0.020221334	0.119207304	0.169631669	0.865299815	0.916341193	0.03794279
YHR083W	SAM35	2122.407651	0.339445265	0.108280903	3.134858103	0.001719373	0.006242719	2.204626205
YHR084W	STE12	1357.937171	-0.420522925	0.180379226	-2.3313268	0.019736134	0.050397906	1.297587509
YHR085W	IPI1	1023.70327	-0.293101421	0.128818254	-2.275309679	0.022887359	0.057117049	1.243234242
YHR086W	NAM8	2560.556797	0.031459866	0.10247256	0.307007712	0.758837502	0.844876456	0.073206792
YHR086W-A	YHR086W-A	4.201672164	0.198672928	0.344260762	0.577100122	0.563871822	0.696218952	0.157254159
YHR087W	RTC3	5032.861963	1.081019118	0.367158959	2.944280925	0.00323706	0.010870149	1.963764502
YHR088W	RPF1	2830.381153	0.378608717	0.181290926	2.088404121	0.036761396	0.084217253	1.07459893
YHR089C	GAR1	2571.240881	0.121389401	0.23192452	0.523400463	0.600695602	0.724970723	0.139679532
YHR090C	YNG2	2641.321389	0.510070624	0.083932336	6.077164618	1.22E-09	1.45E-08	7.839619163
YHR091C	MSR1	1637.554192	-0.2411151	0.100329897	-2.40322283	0.016251281	0.043144525	1.365074308
YHR092C	HXT4	28740.41728	1.915134356	0.372190741	5.14557227	2.67E-07	2.18E-06	5.662066597
YHR093W	AHT1	0.546449786	0.029695929	0.110555061	0.268607596	0.788231666	0.866146055	0.062408869
YHR094C	HXT1	65307.30733	2.708840494	0.225175421	12.029912	2.47E-33	2.72E-31	30.56576756
YHR095W	YHR095W	22.55451399	0.741383691	0.344932554	2.149358428	0.031605998	0.074704039	1.126655918
YHR096C	HXT5	7622.350691	0.298392795	0.248607984	1.200254271	0.230040604	0.361062501	0.442417614
YHR097C	PAL2	6485.568236	0.691777135	0.192017762	3.602672627	0.000314962	0.001370899	2.862994382
YHR098C	SFB3	2059.082085	-0.162794677	0.131209738	-1.240720999	0.214708834	0.342190585	0.465731943
YHR099W	TRA1	3661.107987	-0.305964899	0.171764366	-1.781306024	0.074862471	0.148374212	0.828641574
YHR100C	GEP4	1228.056175	0.409756433	0.096235395	4.257855802	2.06E-05	0.000117752	3.929032921
YHR101C	BIG1	1070.348611	-0.118152051	0.100031387	-1.181149775	0.23754323	0.370165345	0.431604242
YHR102W	KIC1	4464.809319	0.149497717	0.136942194	1.091684839	0.274971651	0.412425659	0.384654323
YHR103W	SBE22	3010.385384	-0.011319883	0.112015216	-0.101056653	0.919505487	0.951967263	0.021377986
YHR104W	GRE3	5609.49938	-0.362337093	0.291088685	-1.244765294	0.213218037	0.340361108	0.468060071
YHR105W	YPT35	1253.486838	0.38966551	0.12209527	3.191487346	0.001415423	0.00525092	2.279764602
YHR106W	TRR2	4260.01579	-0.083219741	0.115070539	-0.72320632	0.469553136	0.612415688	0.212953693
YHR107C	CDC12	1970.704153	-0.391357661	0.109678014	-3.568241663	0.000359385	0.001542499	2.811775028
YHR108W	GGA2	2303.072867	-0.217955256	0.100485018	-2.169032375	0.030080226	0.071699134	1.14448609
YHR109W	CTM1	780.7417039	-0.534235051	0.126609233	-4.219558376	2.45E-05	0.000137591	3.861408983
YHR110W	ERP5	2212.6551	-0.292691894	0.169362976	-1.728192914	0.083953644	0.163296388	0.787023421
YHR111W	UBA4	2515.752627	0.107707274	0.101475843	1.061408017	0.288504515	0.427715116	0.368845401
YHR112C	YHR112C	8711.27202	0.437427262	0.146517546	2.985494054	0.002831206	0.00965855	2.015088066
YHR113W	APE4	3883.447119	0.796130118	0.135311049	5.883703692	4.01E-09	4.38E-08	7.358067107
YHR114W	BZZ1	1990.277532	-0.548272432	0.111399227	-4.921689722	8.58E-07	6.33E-06	5.19885871
YHR115C	DMA1	3360.139083	0.094252128	0.076923427	1.225272092	0.22047272	0.349170371	0.456962616
YHR116W	COX23	927.9158226	-0.042028967	0.172070192	-0.244254778	0.807033505	0.875150339	0.057917335
YHR117W	TOM71	1340.012203	-0.110420564	0.174166458	-0.633994425	0.526084461	0.663208206	0.178350109
YHR118C	ORC6	1569.755317	0.243725235	0.105085087	2.319313253	0.020378057	0.051831827	1.28540348
YHR119W	SET1	2542.157677	0.009122962	0.126838602	0.071925752	0.942660996	0.965910817	0.015062971
YHR120W	MSH1	1292.341806	-0.07127862	0.119786828	-0.595045561	0.551813016	0.685771843	0.163820351
YHR121W	LSM12	1306.696484	0.177961853	0.109603652	1.623685434	0.104442961	0.194677835	0.710683492
YHR122W	CIA2	4925.980564	0.208055657	0.150163991	1.385522955	0.165892618	0.280644756	0.551843069
YHR123W	EPT1	598.1546156	-0.244642483	0.113996758	-2.146047735	0.03186917	0.075216349	1.123687752
YHR124W	NDT80	199.0722063	-0.194937331	0.211287074	-0.922618347	0.356206131	0.500232272	0.300828294
YHR125W	YHR125W	2.835500349	-0.335208566	0.294839348	-1.13691937	0.255571994	0.390467254	0.408415381
YHR126C	ANS1	171.8156033	-1.317068689	0.324742339	-4.055734438	5.00E-05	0.000262481	3.580902814
YHR127W	YHR127W	933.0000844	-0.039202697	0.106821349	-0.366993094	0.71362417	0.812232602	0.090319583
YHR128W	FUR1	2823.746608	-0.04341302	0.170081615	-0.255248167	0.798531431	0.87252631	0.059221469
YHR129C	ARP1	682.7684852	-0.193642373	0.150419589	-1.287348104	0.197972984	0.320845938	0.493703454
YHR130C	YHR130C	168.9477718	0.219627737	0.24895328	0.882204632	0.377666157	0.523114846	0.281402954
YHR131C	YHR131C	4150.809957	0.809439018	0.177944021	4.548840771	5.39E-06	3.42E-05	4.466304652
YHR131W-A	YHR131W-A	5.065447148	0.604380745	0.358939526	1.68379546	0.092221205	0.175634919	0.755389135
YHR132C	ECM14	6236.390879	-0.106553819	0.08757037	-1.216779353	0.223688178	0.353010345	0.452212568
YHR132W-A	IGO2	2466.125255	1.049510671	0.141541802	7.414846042	1.22E-13	2.53E-12	11.5962922
YHR133C	NSG1	1423.720495	-0.216695374	0.111422998	-1.944799346	0.051799133	0.111125515	0.954186214
YHR134W	WSS1	2050.341747	0.583173037	0.089045203	6.549179724	5.79E-11	8.30E-10	9.081163227
YHR135C	YCK1	4829.365959	-0.088217386	0.12120953	-0.727808995	0.466730518	0.610626765	0.214224164
YHR136C	SPL2	91.60371751	-1.078621645	0.259271536	-4.160200776	3.18E-05	0.000174788	3.757488437
YHR137C-A	YHR137C-A	62.79702303	-1.80243955	0.27474813	-6.560334177	5.37E-11	7.75E-10	9.110732542
YHR137W	ARO9	923.2830309	-0.168549448	0.344586134	-0.489135897	0.624745489	0.744160175	0.128333576
YHR138C	YHR138C	7939.459632	-0.179863448	0.1382054	-1.301421278	0.193114294	0.314760636	0.502019586
YHR139C	SPS100	13998.82552	1.187186227	0.225785681	5.258022669	1.46E-07	1.26E-06	5.900220365
YHR139C-A	YHR139C-A	42.46472336	-0.503174922	0.34490991	-1.458858986	0.144603924	0.251861873	0.598837571
YHR140W	YHR140W	1277.626457	0.423838417	0.251355532	1.686210815	0.091755202	0.175107615	0.756694967
YHR141C	RPL42B	3689.441708	-0.075141039	0.22191885	-0.338596918	0.734913404	0.829208526	0.081336241
YHR142W	CHS7	1512.688327	-0.176403179	0.120497772	-1.463953858	0.143206556	0.249838377	0.602340849
YHR143W	DSE2	2004.964251	1.013907	0.335515505	3.021937836	0.002511621	0.008728052	2.059082671
YHR143W-A	RPC10	1356.778671	-0.124735927	0.156952117	-0.794738738	0.426765494	0.57299867	0.241846386
YHR144C	DCD1	920.5398079	0.092341517	0.169013981	0.546354308	0.584822412	0.713254432	0.146755521
YHR145C	YHR145C	8.071201417	-1.404618481	0.372135532	-3.774480965	0.000160341	0.000747068	3.126640114
YHR146W	CRP1	9424.454554	0.299574102	0.106965533	2.800660111	0.00509982	0.016170222	1.791284009
YHR147C	MRPL6	1332.5046	0.347124967	0.118198973	2.936784974	0.00331634	0.011101858	1.954604331
YHR148W	IMP3	1458.136637	0.117068765	0.184458243	0.634662689	0.525648433	0.66278745	0.178625724
YHR149C	SKG6	835.6231022	-1.305262804	0.176501352	-7.395200051	1.41E-13	2.91E-12	11.53546665
YHR150W	PEX28	3404.732684	-0.146472202	0.113530702	-1.290154992	0.19699685	0.319503649	0.495524177
YHR151C	MTC6	2941.75015	-0.027462872	0.157043888	-0.17487387	0.861178743	0.913854787	0.039122809
YHR152W	SPO12	584.7147127	-1.145419039	0.155563296	-7.363041727	1.80E-13	3.68E-12	11.43470933
YHR153C	SPO16	53.23771005	-2.031980142	0.26757018	-7.59419506	3.10E-14	6.87E-13	12.1627834
YHR154W	RTT107	1072.81771	-1.289958464	0.216570221	-5.95630581	2.58E-09	2.90E-08	7.537908449
YHR155W	LAM1	2319.636058	-0.211231871	0.09895665	-2.134589948	0.032794519	0.076993799	1.11354425
YHR156C	LIN1	1010.158479	0.02263161	0.14233552	0.159001841	0.873667423	0.921457352	0.03552476
YHR157W	REC104	226.3933425	-0.177328759	0.153304846	-1.156706805	0.247392168	0.3812301	0.418812817
YHR158C	KEL1	1934.419155	-0.238277757	0.120869912	-1.971357083	0.048683046	0.10573553	0.975779052
YHR159W	TDA11	1371.664361	0.037767781	0.157508446	0.239782578	0.810498814	0.877521352	0.056742308
YHR160C	PEX18	170.4841493	-0.862601941	0.295987642	-2.914317422	0.003564673	0.01183537	1.926818154
YHR161C	YAP1801	9200.739042	0.636014179	0.154234444	4.123684465	3.73E-05	0.000201543	3.695631841
YHR162W	MPC2	22724.66895	1.175489054	0.091238934	12.88363423	5.57E-38	7.84E-36	35.10563522
YHR163W	SOL3	1190.664786	0.12526747	0.113874129	1.100052054	0.271309443	0.408160747	0.389168764
YHR164C	DNA2	1661.40087	-1.038300401	0.105745213	-9.81888802	9.34E-23	4.29E-21	20.36738026
YHR165C	PRP8	5840.617636	-0.62029018	0.142364615	-4.357053054	1.32E-05	7.78E-05	4.108961476
YHR165W-A	YHR165W-A	3.272585829	-0.86585052	0.301619397	-2.870672536	0.004095996	0.013359914	1.874196323
YHR166C	CDC23	2018.736951	0.214048374	0.140707538	1.521228913	0.128202402	0.228766456	0.640607655
YHR167W	THP2	708.6954703	-0.296057499	0.199871096	-1.481242188	0.138542048	0.243462856	0.613567288
YHR168W	MTG2	1039.342316	0.089813652	0.13713375	0.654934704	0.512509795	0.651897798	0.185820486
YHR169W	DBP8	1650.108917	-0.244457873	0.12695173	-1.925597017	0.054154711	0.114998914	0.939306261
YHR170W	NMD3	6016.508235	0.441548286	0.196359541	2.248672426	0.024533345	0.060479501	1.218391803
YHR171W	ATG7	1258.159285	0.313959736	0.203339911	1.544014327	0.122584862	0.220933162	0.655739092
YHR172W	SPC97	147.2741297	-1.438144091	0.227025514	-6.334724517	2.38E-10	3.13E-09	8.50417386
YHR173C	YHR173C	9.936596655	-0.753154309	0.366101271	-2.05722943	0.039664162	0.089537943	1.047992889
YHR174W	ENO2	20534.17184	0.602196554	0.268516543	2.242679528	0.024917488	0.061240136	1.212963856
YHR175W	CTR2	1710.364637	-0.078986392	0.096519681	-0.81834494	0.413160252	0.560230721	0.25163308
YHR175W-A	YHR175W-A	263.6599369	-0.010814817	0.18967246	-0.057018386	0.954530549	0.974222439	0.011341871
YHR176W	FMO1	2829.031158	0.572059862	0.151160223	3.784460287	0.000154043	0.000722918	3.140911095
YHR177W	ROF1	87.48115555	-2.211816606	0.243496716	-9.083558258	1.05E-19	3.89E-18	17.40986741
YHR178W	STB5	1312.368347	0.825633225	0.114152482	7.232722534	4.73E-13	9.27E-12	11.03295221
YHR179W	OYE2	29831.19662	0.329089189	0.210824427	1.560963279	0.118532415	0.215003802	0.667553861
YHR180C-B	YHR180C-B	15.04166244	0.49932428	0.362497441	1.377456012	0.168371306	0.284096441	0.546534206
YHR180W	YHR180W	968.0653333	0.06489932	0.133977116	0.484406005	0.628097757	0.746780694	0.126806918
YHR180W-A	YHR180W-A	14.90805855	-0.394253459	0.365776817	-1.077852505	0.281099584	0.419833264	0.376923155
YHR181W	SVP26	1198.829956	0.013751453	0.149501744	0.091981887	0.92671243	0.956642197	0.019250467
YHR182C-A	YHR182C-A	125.7685127	-1.469692979	0.239002154	-6.149287601	7.78E-10	9.41E-09	8.026366048
YHR182W	RGD3	1549.518024	-0.466420896	0.126133935	-3.697822456	0.000217457	0.000984862	3.006624433
YHR183W	GND1	7806.552761	0.463178418	0.197398226	2.346416319	0.018954922	0.048768102	1.311864143
YHR184W	SSP1	238.149322	-1.773883968	0.247372965	-7.17088858	7.45E-13	1.41E-11	10.85142278
YHR185C	PFS1	9.351473355	-1.192824256	0.363276032	-3.283520384	0.001025192	0.003940849	2.404410211
YHR186C	KOG1	2181.645391	0.144481259	0.114513884	1.261692069	0.207059612	0.332413511	0.478321333
YHR187W	IKI1	1766.347306	-0.024980875	0.102289279	-0.244217918	0.807062051	0.875150339	0.057917335
YHR188C	GPI16	3197.164282	-0.432354448	0.080546325	-5.367773712	7.97E-08	7.21E-07	6.141923913
YHR189W	PTH1	560.9151145	-0.329199512	0.11958347	-2.752884754	0.005907269	0.018283194	1.737947928
YHR190W	ERG9	7237.853456	-0.331501769	0.120096247	-2.760300831	0.005774816	0.017941793	1.746134148
YHR191C	CTF8	641.3437869	0.404089343	0.151601958	2.66546255	0.007688249	0.02281481	1.641783147
YHR192W	LNP1	1192.578775	0.034225984	0.101154728	0.338352785	0.73509735	0.829271701	0.081303154
YHR193C	EGD2	4511.607779	-0.472098929	0.121529438	-3.884646683	0.000102479	0.000504302	3.29730969
YHR193C-A	YHR193C-A	139.8892738	0.337516606	0.252440755	1.337013134	0.18121835	0.300579897	0.522040069
YHR194W	MDM31	2902.922612	-0.459648466	0.125539487	-3.66138558	0.000250855	0.001121494	2.950203142
YHR195W	NVJ1	6662.668943	0.518759115	0.146921806	3.530851755	0.000414224	0.001749855	2.756997912
YHR196W	UTP9	3399.568009	0.208204125	0.171652144	1.212942174	0.22515193	0.354779883	0.450041014
YHR197W	RIX1	1607.727026	0.654197834	0.236638337	2.764547131	0.005700187	0.017759868	1.750560267
YHR198C	AIM18	3326.28669	-0.053933106	0.14440988	-0.373472411	0.708796875	0.809037082	0.092031572
YHR199C	AIM46	7124.223065	-0.447085277	0.076482839	-5.845563277	5.05E-09	5.44E-08	7.264786107
YHR199C-A	NBL1	592.6744447	-0.327844672	0.124330097	-2.636889053	0.008367019	0.0245435	1.610063502
YHR200W	RPN10	4089.410113	0.24975424	0.127997248	1.95124695	0.051027676	0.109907069	0.958974374
YHR201C	PPX1	2324.831781	0.110998596	0.113311475	0.979588313	0.327289376	0.469596054	0.328275561
YHR202W	YHR202W	4440.638591	0.699163395	0.095479302	7.322669753	2.43E-13	4.94E-12	11.30638958
YHR203C	RPS4B	6314.189647	-0.19002482	0.224537202	-0.846295483	0.397387927	0.542775797	0.265379526
YHR204W	MNL1	1677.935148	-0.329889905	0.140953147	-2.340422416	0.01926194	0.049420678	1.3060913
YHR205W	SCH9	8226.725328	0.433925016	0.17497003	2.479996235	0.013138377	0.036295747	1.440144267
YHR206W	SKN7	7625.412187	-0.14567129	0.099267305	-1.467464946	0.142249618	0.248629929	0.604446595
YHR207C	SET5	3035.122558	0.174767466	0.160195949	1.090960581	0.275290228	0.412807952	0.384251946
YHR208W	BAT1	81603.87618	0.649063449	0.158563738	4.093391454	4.25E-05	0.000227321	3.643360167
YHR209W	CRG1	1227.106296	-0.446187487	0.193459035	-2.306366757	0.021090148	0.053330179	1.27302696
YHR210C	YHR210C	1348.019777	1.238786939	0.303708719	4.078865252	4.53E-05	0.000239432	3.620817355
YHR211W	FLO5	682.841954	-0.881358803	0.140014425	-6.294771424	3.08E-10	3.97E-09	8.40158235
YHR214C-E	YHR214C-E	0.171034824	0.004573533	0.109193868	0.041884527	0.966590751	0.978874479	0.009272994
YHR214W-A	YHR214W-A	2.511996626	-0.446995972	0.296161244	-1.509299346	0.131222302	0.233320093	0.63204786
YHR215W	PHO12	72.32075185	-0.144616595	0.255297396	-0.56646326	0.571078902	0.702041419	0.153637264
YHR216W	IMD2	650.3018806	-1.043632298	0.325417647	-3.207055019	0.001341013	0.005000638	2.300974614
YHR217C	YHR217C	2.734239294	-0.626486968	0.246202285	-2.544602577	0.010940217	0.030975775	1.50897782
YHR218W	YHR218W	0.273766298	0.004573533	0.109193868	0.041884527	0.966590751	0.978874479	0.009272994
YHR219W	YHR219W	39.25868356	-1.507342001	0.342100441	-4.406138731	1.05E-05	6.30E-05	4.200447395
YIL001W	YIL001W	1385.084704	-0.284712557	0.13696296	-2.07875587	0.037639795	0.085804963	1.06648759
YIL002C	INP51	1774.710346	-0.308611378	0.128959594	-2.393085826	0.016707332	0.044141957	1.355148413
YIL002W-A	CMI7	1781.465764	0.426966683	0.134417297	3.176426631	0.001491015	0.005493615	2.260141808
YIL003W	CFD1	4602.896527	0.33119426	0.140350819	2.359760089	0.018286757	0.047406589	1.324161293
YIL004C	BET1	1090.848526	0.410205055	0.131650716	3.115858888	0.0018341	0.00660745	2.179966092
YIL005W	EPS1	3853.319187	0.1978932	0.110899919	1.784430519	0.074353736	0.147546406	0.831071366
YIL006W	YIA6	1535.278798	-0.321102947	0.164223747	-1.955277195	0.050550361	0.109169241	0.961899709
YIL007C	NAS2	1329.607091	0.234432443	0.152607588	1.536178157	0.124494692	0.223009977	0.651675707
YIL008W	URM1	997.6968791	-0.072220189	0.110497444	-0.653591493	0.513375027	0.652621217	0.185338811
YIL009C-A	EST3	1010.795758	-0.115143624	0.134748933	-0.854504904	0.392825293	0.539043135	0.268376481
YIL009W	FAA3	1123.864579	0.269678478	0.205410261	1.312877349	0.189224281	0.310314414	0.508198052
YIL010W	DOT5	1344.038371	-0.401305352	0.093148011	-4.308254664	1.65E-05	9.56E-05	4.01972993
YIL011W	TIR3	1038.139433	0.328190354	0.359265475	0.913503739	0.360977668	0.505072596	0.296646194
YIL012W	YIL012W	31.84272939	-0.495906702	0.331694955	-1.495068571	0.134896547	0.238219216	0.623023209
YIL013C	PDR11	1219.450794	-0.963915172	0.341087333	-2.826006947	0.004713224	0.015107026	1.820821032
YIL014C-A	YIL014C-A	2259.586614	0.013092799	0.07773491	0.168428823	0.866245935	0.917043434	0.037610094
YIL014W	MNT3	3566.450649	-0.342319461	0.101843429	-3.361232676	0.000775954	0.003075816	2.512039599
YIL015W	BAR1	107.7537429	-0.892083221	0.221746943	-4.022978661	5.75E-05	0.000298192	3.525504122
YIL016W	SNL1	724.3105933	0.038335821	0.159471194	0.240393389	0.810025303	0.877301803	0.056850978
YIL017C	VID28	3822.74606	0.354350782	0.203021164	1.745388385	0.080917286	0.158724253	0.799356709
YIL018W	RPL2B	10078.26501	-0.165042848	0.253746862	-0.650423208	0.51541889	0.65396042	0.184448536
YIL019W	FAF1	2360.751432	0.220012512	0.135178566	1.627569505	0.1036162	0.193359225	0.713635103
YIL020C	HIS6	2066.890522	-0.215259384	0.102023693	-2.109896019	0.034867313	0.080839163	1.092378191
YIL020C-A	YIL020C-A	49.98708553	-0.264686564	0.331794963	-0.797741358	0.425020598	0.571603755	0.242904927
YIL021C-A	YIL021C-A	1.234798254	0.119258682	0.22021696	0.54155085	0.588127959	0.715132702	0.145613362
YIL021W	RPB3	2503.331221	0.498979642	0.103765285	4.808733904	1.52E-06	1.07E-05	4.971561916
YIL022W	TIM44	7629.696519	0.314941829	0.09518358	3.308783185	0.000937024	0.003634261	2.439583853
YIL023C	YKE4	4324.788049	0.441935146	0.13255496	3.333976674	0.000856138	0.003346582	2.475398543
YIL024C	YIL024C	1107.795353	-0.734811157	0.117269542	-6.266001763	3.70E-10	4.72E-09	8.326362411
YIL025C	YIL025C	3.95306263	-0.18378381	0.334664418	-0.5491585	0.582896682	0.712004103	0.147517504
YIL026C	IRR1	689.0966162	-1.895371028	0.136467468	-13.88881219	7.41E-44	1.45E-41	40.83732814
YIL027C	EMC5	1107.804488	0.010152329	0.122659837	0.082768158	0.934035889	0.960565947	0.017472814
YIL028W	YIL028W	158.5841342	-0.620185341	0.275975915	-2.247244441	0.024624409	0.060657848	1.217113003
YIL029C	EMA17	707.101043	-0.041852468	0.26677557	-0.156882687	0.875337304	0.922313185	0.035121583
YIL029W-A	YIL029W-A	0.552099681	0.135265019	0.144113156	0.938602853	0.347934687	0.492565467	0.307536039
YIL030C	SSM4	5445.683172	0.071443838	0.144502496	0.494412482	0.6210149	0.740942115	0.130215719
YIL030W-A	YIL030W-A	154.768107	0.035381207	0.19453277	0.181877875	0.855678568	0.910081686	0.040919625
YIL031W	ULP2	2427.409349	0.092904124	0.117983961	0.787430112	0.431030125	0.577017656	0.238810898
YIL032C	YIL032C	0.108699441	0.004573533	0.109193868	0.041884527	0.966590751	0.978874479	0.009272994
YIL033C	BCY1	4741.127618	-0.182261571	0.19344541	-0.942186072	0.346097383	0.490509853	0.309352265
YIL034C	CAP2	3180.38747	-0.212596505	0.161022818	-1.320288067	0.186738858	0.307171203	0.512619501
YIL035C	CKA1	3259.481532	-0.032392169	0.108763079	-0.297823211	0.765838098	0.849896698	0.070633858
YIL036W	CST6	5828.282746	0.401745058	0.161289938	2.490825307	0.012744677	0.035328592	1.451873666
YIL037C	PRM2	2342.528971	-0.641127775	0.185708362	-3.452336605	0.000555754	0.002279646	2.642132503
YIL038C	NOT3	3332.729768	0.050018809	0.099656322	0.501913058	0.61572868	0.737349884	0.132326384
YIL039W	TED1	2447.161187	0.071107611	0.133781958	0.531518693	0.595059391	0.720538835	0.142342607
YIL040W	APQ12	1008.752629	-0.55083119	0.137016188	-4.020190599	5.82E-05	0.000301502	3.520710241
YIL041W	GVP36	3302.31348	-0.019534564	0.098721893	-0.197874693	0.843143105	0.90097452	0.045287491
YIL042C	PKP1	2293.601166	0.216192281	0.115479983	1.872119097	0.061190129	0.126579388	0.897637008
YIL043C	CBR1	7084.385411	-0.203842063	0.160731016	-1.268218594	0.204719899	0.329391674	0.482287383
YIL044C	AGE2	2770.223098	0.104863022	0.096298624	1.088935835	0.276182182	0.413953914	0.383048007
YIL045W	PIG2	8144.824013	1.011439846	0.270612508	3.737594586	0.000185789	0.000853366	3.068864514
YIL046W	MET30	9220.302053	0.238379957	0.133564611	1.784753877	0.074301248	0.147487408	0.831245058
YIL046W-A	YIL046W-A	44.85603171	-0.392894518	0.351871017	-1.116586758	0.264171056	0.400377839	0.397529969
YIL047C	SYG1	9846.177626	-0.316352469	0.131209963	-2.411039992	0.015907104	0.042355769	1.373087429
YIL047C-A	YIL047C-A	956.4047174	-0.148988177	0.116528635	-1.278554208	0.201054084	0.32446004	0.488838783
YIL048W	NEO1	3488.504316	-0.257217101	0.114487661	-2.246679678	0.024660506	0.060689715	1.216884904
YIL049W	DFG10	524.4150548	-0.504601948	0.180941907	-2.788751125	0.005291171	0.016654725	1.778462542
YIL050W	PCL7	4872.176175	-0.12389146	0.145464188	-0.851697322	0.394382108	0.540492798	0.267210089
YIL051C	MMF1	12764.94815	0.313283376	0.114953783	2.725298528	0.006424337	0.019621173	1.707275036
YIL052C	RPL34B	4099.539315	-0.012045385	0.233345283	-0.051620434	0.958831137	0.97610321	0.010504259
YIL053W	GPP1	38263.45476	1.582396283	0.17211413	9.193877813	3.79E-20	1.50E-18	17.824644
YIL054W	YIL054W	5.974652096	-0.835364035	0.354680735	-2.355256297	0.018509934	0.047778388	1.32076851
YIL055C	YIL055C	1773.010357	0.485167995	0.215198897	2.254509676	0.024164123	0.059705558	1.223985238
YIL056W	VHR1	11234.33791	0.167865094	0.096587286	1.737962644	0.082217396	0.160884947	0.793484588
YIL057C	RGI2	63.38404	0.756880368	0.364095175	2.07879813	0.037635909	0.085804963	1.06648759
